"mcp_code","week_num","cumul_week"
42011,"10",2661
42011,"11",2976
42011,"12",3396
42011,"13",4038
42011,"14",4889
42011,"15",5825
42011,"16",6254
42011,"17",6943
42011,"18",8243
42011,"19",9426
42011,"2",317
42011,"20",10780
42011,"21",11556
42011,"22",13089
42011,"23",14929
42011,"24",17217
42011,"25",18705
42011,"26",20440
42011,"27",22115
42011,"28",23672
42011,"29",25330
42011,"3",590
42011,"30",27230
42011,"31",28818
42011,"32",29617
42011,"33",30436
42011,"34",30882
42011,"35",31086
42011,"36",31275
42011,"37",31374
42011,"38",31589
42011,"39",31925
42011,"4",686
42011,"40",32298
42011,"41",32823
42011,"42",32834
42011,"43",32856
42011,"44",32981
42011,"45",33135
42011,"46",33688
42011,"47",34884
42011,"48",35885
42011,"49",36916
42011,"5",1140
42011,"50",38244
42011,"51",38924
42011,"52",39720
42011,"6",1452
42011,"7",1591
42011,"8",1920
42011,"9",2255
42023,"1",20
42023,"10",1214
42023,"11",1453
42023,"12",1596
42023,"13",1982
42023,"14",2392
42023,"15",2713
42023,"16",3060
42023,"17",3665
42023,"18",4490
42023,"19",4957
42023,"2",40
42023,"20",5924
42023,"21",6487
42023,"22",7406
42023,"23",8782
42023,"24",9703
42023,"25",10558
42023,"26",11411
42023,"27",12032
42023,"28",13386
42023,"29",14055
42023,"3",101
42023,"30",15123
42023,"31",15928
42023,"32",16487
42023,"33",16993
42023,"34",17126
42023,"35",17255
42023,"36",17389
42023,"37",17457
42023,"38",17523
42023,"39",17884
42023,"4",281
42023,"40",18197
42023,"41",18217
42023,"42",18231
42023,"43",18236
42023,"44",18242
42023,"45",18305
42023,"46",18538
42023,"47",18958
42023,"48",19523
42023,"49",20253
42023,"5",361
42023,"50",21033
42023,"51",21448
42023,"52",21470
42023,"6",433
42023,"7",627
42023,"8",787
42023,"9",976
42025,"1",239
42025,"10",3076
42025,"11",3599
42025,"12",4118
42025,"13",5090
42025,"14",6070
42025,"15",7200
42025,"16",8065
42025,"17",9211
42025,"18",10678
42025,"19",12176
42025,"2",423
42025,"20",14141
42025,"21",15350
42025,"22",17601
42025,"23",20124
42025,"24",22504
42025,"25",24349
42025,"26",26416
42025,"27",28872
42025,"28",31233
42025,"29",33067
42025,"3",707
42025,"30",34901
42025,"31",37321
42025,"32",38966
42025,"33",39571
42025,"34",40819
42025,"35",41194
42025,"36",41617
42025,"37",41745
42025,"38",41764
42025,"39",42634
42025,"4",1079
42025,"40",43324
42025,"41",43344
42025,"42",43760
42025,"43",43863
42025,"44",43866
42025,"45",44189
42025,"46",44994
42025,"47",46092
42025,"48",47821
42025,"49",49486
42025,"5",1309
42025,"50",50777
42025,"51",52204
42025,"52",52587
42025,"6",1641
42025,"7",1867
42025,"8",2167
42025,"9",2621
42026,"1",30
42026,"10",1514
42026,"11",1810
42026,"12",2063
42026,"13",2407
42026,"14",2847
42026,"15",3329
42026,"16",3724
42026,"17",4307
42026,"18",4951
42026,"19",5633
42026,"2",212
42026,"20",6544
42026,"21",7067
42026,"22",8197
42026,"23",9483
42026,"24",10660
42026,"25",11462
42026,"26",12300
42026,"27",13419
42026,"28",14554
42026,"29",15542
42026,"3",405
42026,"30",16410
42026,"31",17462
42026,"32",18176
42026,"33",18470
42026,"34",19027
42026,"35",19191
42026,"36",19292
42026,"37",19324
42026,"38",19357
42026,"39",19680
42026,"4",488
42026,"40",20007
42026,"41",20015
42026,"42",20178
42026,"43",20218
42026,"44",20221
42026,"45",20352
42026,"46",20628
42026,"47",21110
42026,"48",22039
42026,"49",22819
42026,"5",670
42026,"50",23405
42026,"51",24022
42026,"52",24166
42026,"6",891
42026,"7",986
42026,"8",1153
42026,"9",1375
42028,"1",167
42028,"10",2259
42028,"11",2653
42028,"12",3015
42028,"13",3664
42028,"14",4368
42028,"15",5389
42028,"16",5889
42028,"17",6612
42028,"18",8419
42028,"19",9290
42028,"2",307
42028,"20",10717
42028,"21",11853
42028,"22",13332
42028,"23",15561
42028,"24",17630
42028,"25",19370
42028,"26",20965
42028,"27",22628
42028,"28",23804
42028,"29",25652
42028,"3",482
42028,"30",27883
42028,"31",29341
42028,"32",30426
42028,"33",31390
42028,"34",32217
42028,"35",32848
42028,"36",33041
42028,"37",33190
42028,"38",33718
42028,"39",34036
42028,"4",765
42028,"40",34444
42028,"41",34924
42028,"42",34932
42028,"43",34941
42028,"44",35068
42028,"45",35275
42028,"46",35889
42028,"47",36975
42028,"48",37883
42028,"49",39032
42028,"5",983
42028,"50",40396
42028,"51",41181
42028,"52",41890
42028,"6",1164
42028,"7",1434
42028,"8",1680
42028,"9",1968
43002,"1",10
43002,"10",2046
43002,"11",2414
43002,"12",2805
43002,"13",3319
43002,"14",3898
43002,"15",4728
43002,"16",5373
43002,"17",5779
43002,"18",6788
43002,"19",7449
43002,"2",143
43002,"20",8734
43002,"21",9417
43002,"22",10423
43002,"23",11903
43002,"24",13452
43002,"25",14687
43002,"26",15449
43002,"27",16732
43002,"28",18068
43002,"29",19305
43002,"3",541
43002,"30",20629
43002,"31",21466
43002,"32",22294
43002,"33",22875
43002,"34",23199
43002,"35",23372
43002,"36",23453
43002,"37",23542
43002,"38",23680
43002,"39",24005
43002,"4",592
43002,"40",24541
43002,"41",24642
43002,"42",24738
43002,"43",24744
43002,"44",24932
43002,"45",25085
43002,"46",25726
43002,"47",26579
43002,"48",27386
43002,"49",28055
43002,"5",804
43002,"50",28715
43002,"51",29370
43002,"52",29420
43002,"6",1216
43002,"7",1311
43002,"8",1583
43002,"9",1791
43005,"1",5
43005,"10",3073
43005,"11",3651
43005,"12",4216
43005,"13",5181
43005,"14",5976
43005,"15",6888
43005,"16",7832
43005,"17",8631
43005,"18",9848
43005,"19",11002
43005,"2",443
43005,"20",12638
43005,"21",13808
43005,"22",15512
43005,"23",17351
43005,"24",19545
43005,"25",21139
43005,"26",23091
43005,"27",24455
43005,"28",26117
43005,"29",27629
43005,"3",602
43005,"30",29270
43005,"31",31249
43005,"32",31757
43005,"33",32898
43005,"34",33732
43005,"35",34102
43005,"36",34194
43005,"37",34558
43005,"38",34602
43005,"39",35014
43005,"4",886
43005,"40",35485
43005,"41",36322
43005,"42",36332
43005,"43",36604
43005,"44",36916
43005,"45",36943
43005,"46",37273
43005,"47",38685
43005,"48",39523
43005,"49",40579
43005,"5",1395
43005,"50",41917
43005,"51",42781
43005,"52",43129
43005,"6",1580
43005,"7",1921
43005,"8",2308
43005,"9",2690
43007,"10",932
43007,"11",1129
43007,"12",1309
43007,"13",1542
43007,"14",1827
43007,"15",2199
43007,"16",2484
43007,"17",2670
43007,"18",3139
43007,"19",3437
43007,"2",30
43007,"20",3904
43007,"21",4219
43007,"22",4697
43007,"23",5399
43007,"24",6084
43007,"25",6604
43007,"26",6961
43007,"27",7571
43007,"28",8197
43007,"29",8753
43007,"3",223
43007,"30",9336
43007,"31",9716
43007,"32",10101
43007,"33",10384
43007,"34",10546
43007,"35",10650
43007,"36",10697
43007,"37",10730
43007,"38",10822
43007,"39",10958
43007,"4",262
43007,"40",11233
43007,"41",11245
43007,"42",11281
43007,"43",11283
43007,"44",11374
43007,"45",11451
43007,"46",11740
43007,"47",12123
43007,"48",12498
43007,"49",12819
43007,"5",331
43007,"50",13161
43007,"51",13405
43007,"52",13420
43007,"6",526
43007,"7",584
43007,"8",713
43007,"9",816
43010,"1",15
43010,"10",2744
43010,"11",3259
43010,"12",3872
43010,"13",4569
43010,"14",5818
43010,"15",6875
43010,"16",7951
43010,"17",8849
43010,"18",10085
43010,"19",11803
43010,"2",78
43010,"20",13507
43010,"21",14863
43010,"22",16905
43010,"23",19131
43010,"24",21796
43010,"25",23677
43010,"26",26156
43010,"27",27838
43010,"28",29925
43010,"29",31728
43010,"3",654
43010,"30",33598
43010,"31",36152
43010,"32",36735
43010,"33",38010
43010,"34",38873
43010,"35",39271
43010,"36",39362
43010,"37",39685
43010,"38",39698
43010,"39",40105
43010,"4",795
43010,"40",40657
43010,"41",41435
43010,"42",41446
43010,"43",41607
43010,"44",41859
43010,"45",41868
43010,"46",42154
43010,"47",43690
43010,"48",44805
43010,"49",46000
43010,"5",929
43010,"50",47538
43010,"51",48588
43010,"52",48953
43010,"6",1552
43010,"7",1762
43010,"8",2057
43010,"9",2423
43014,"1",5
43014,"10",890
43014,"11",1098
43014,"12",1274
43014,"13",1551
43014,"14",1760
43014,"15",2031
43014,"16",2383
43014,"17",2648
43014,"18",3055
43014,"19",3422
43014,"2",103
43014,"20",3899
43014,"21",4374
43014,"22",4950
43014,"23",5611
43014,"24",6397
43014,"25",6899
43014,"26",7590
43014,"27",8030
43014,"28",8594
43014,"29",9159
43014,"3",148
43014,"30",9675
43014,"31",10382
43014,"32",10533
43014,"33",10900
43014,"34",11147
43014,"35",11267
43014,"36",11287
43014,"37",11383
43014,"38",11394
43014,"39",11489
43014,"4",245
43014,"40",11628
43014,"41",11871
43014,"42",11876
43014,"43",11912
43014,"44",11992
43014,"45",11998
43014,"46",12098
43014,"47",12534
43014,"48",12790
43014,"49",13096
43014,"5",380
43014,"50",13578
43014,"51",13941
43014,"52",14062
43014,"6",433
43014,"7",538
43014,"8",651
43014,"9",755
43018,"1",15
43018,"10",1564
43018,"11",1971
43018,"12",2230
43018,"13",2855
43018,"14",3310
43018,"15",4001
43018,"16",4602
43018,"17",5062
43018,"18",5961
43018,"19",6470
43018,"2",46
43018,"20",7593
43018,"21",8271
43018,"22",9057
43018,"23",10239
43018,"24",11497
43018,"25",12587
43018,"26",13264
43018,"27",14368
43018,"28",15416
43018,"29",16347
43018,"3",396
43018,"30",17463
43018,"31",18077
43018,"32",18832
43018,"33",19442
43018,"34",19763
43018,"35",19993
43018,"36",20157
43018,"37",20287
43018,"38",20491
43018,"39",20743
43018,"4",453
43018,"40",21255
43018,"41",21277
43018,"42",21498
43018,"43",21499
43018,"44",21627
43018,"45",21783
43018,"46",22280
43018,"47",22956
43018,"48",23656
43018,"49",24311
43018,"5",501
43018,"50",24860
43018,"51",25377
43018,"52",25412
43018,"6",848
43018,"7",932
43018,"8",1216
43018,"9",1340
44012,"1",10
44012,"10",1369
44012,"11",1606
44012,"12",1833
44012,"13",2260
44012,"14",2807
44012,"15",3114
44012,"16",4034
44012,"17",4398
44012,"18",5371
44012,"19",6003
44012,"2",40
44012,"20",6695
44012,"21",7904
44012,"22",8613
44012,"23",10247
44012,"24",11029
44012,"25",11921
44012,"26",13162
44012,"27",13761
44012,"28",14602
44012,"29",15233
44012,"3",247
44012,"30",15885
44012,"31",16914
44012,"32",17347
44012,"33",17531
44012,"34",17868
44012,"35",18004
44012,"36",18037
44012,"37",18072
44012,"38",18158
44012,"39",18262
44012,"4",307
44012,"40",18530
44012,"41",18741
44012,"42",18808
44012,"43",18815
44012,"44",18818
44012,"45",18831
44012,"46",19154
44012,"47",19552
44012,"48",20243
44012,"49",21157
44012,"5",397
44012,"50",21942
44012,"51",22596
44012,"52",22894
44012,"6",599
44012,"7",737
44012,"8",903
44012,"9",1124
44013,"1",5
44013,"10",2242
44013,"11",2684
44013,"12",3043
44013,"13",3883
44013,"14",4701
44013,"15",5327
44013,"16",6129
44013,"17",6989
44013,"18",8265
44013,"19",9107
44013,"2",134
44013,"20",10550
44013,"21",11227
44013,"22",13178
44013,"23",15041
44013,"24",16912
44013,"25",18086
44013,"26",19473
44013,"27",21160
44013,"28",22713
44013,"29",24347
44013,"3",435
44013,"30",25509
44013,"31",26984
44013,"32",27887
44013,"33",28437
44013,"34",29212
44013,"35",29621
44013,"36",29885
44013,"37",29915
44013,"38",30077
44013,"39",30456
44013,"4",571
44013,"40",31103
44013,"41",31354
44013,"42",31379
44013,"43",31398
44013,"44",31407
44013,"45",31734
44013,"46",32596
44013,"47",33773
44013,"48",35072
44013,"49",36466
44013,"5",770
44013,"50",37761
44013,"51",38881
44013,"52",39207
44013,"6",1088
44013,"7",1310
44013,"8",1526
44013,"9",1914
44019,"1",145
44019,"10",5311
44019,"11",6171
44019,"12",7156
44019,"13",8498
44019,"14",9829
44019,"15",11800
44019,"16",13305
44019,"17",14251
44019,"18",16880
44019,"19",18402
44019,"2",594
44019,"20",21332
44019,"21",23041
44019,"22",25485
44019,"23",29344
44019,"24",32960
44019,"25",36101
44019,"26",38048
44019,"27",41322
44019,"28",44715
44019,"29",47708
44019,"3",1247
44019,"30",51094
44019,"31",53074
44019,"32",55039
44019,"33",56637
44019,"34",57434
44019,"35",57969
44019,"36",58358
44019,"37",58599
44019,"38",59004
44019,"39",59756
44019,"4",1619
44019,"40",61145
44019,"41",61388
44019,"42",61594
44019,"43",61608
44019,"44",62081
44019,"45",62525
44019,"46",64048
44019,"47",66163
44019,"48",68191
44019,"49",69897
44019,"5",2159
44019,"50",71540
44019,"51",73134
44019,"52",73256
44019,"6",2769
44019,"7",3342
44019,"8",3825
44019,"9",4586
44020,"1",15
44020,"10",1788
44020,"11",2151
44020,"12",2486
44020,"13",2839
44020,"14",3360
44020,"15",4000
44020,"16",4500
44020,"17",5083
44020,"18",5666
44020,"19",6471
44020,"2",137
44020,"20",7604
44020,"21",8017
44020,"22",9374
44020,"23",10670
44020,"24",12129
44020,"25",13156
44020,"26",14126
44020,"27",15338
44020,"28",16859
44020,"29",17973
44020,"3",260
44020,"30",18951
44020,"31",20138
44020,"32",20701
44020,"33",20988
44020,"34",21276
44020,"35",21386
44020,"36",21457
44020,"37",21507
44020,"38",21595
44020,"39",21790
44020,"4",319
44020,"40",21975
44020,"41",22225
44020,"42",22432
44020,"43",22436
44020,"44",22597
44020,"45",22614
44020,"46",23187
44020,"47",23981
44020,"48",25207
44020,"49",26037
44020,"5",536
44020,"50",26801
44020,"51",27528
44020,"52",28205
44020,"6",668
44020,"7",925
44020,"8",1168
44020,"9",1394
44021,"1",68
44021,"10",29248
44021,"11",36356
44021,"12",40916
44021,"13",48817
44021,"14",56550
44021,"15",64167
44021,"16",72216
44021,"17",74960
44021,"18",92828
44021,"19",107930
44021,"2",2041
44021,"20",125775
44021,"21",136688
44021,"22",158219
44021,"23",182528
44021,"24",215883
44021,"25",247294
44021,"26",265243
44021,"27",287532
44021,"28",309693
44021,"29",329955
44021,"3",5336
44021,"30",352128
44021,"31",364498
44021,"32",371918
44021,"33",376022
44021,"34",380368
44021,"35",388654
44021,"36",392247
44021,"37",395026
44021,"38",401664
44021,"39",409334
44021,"4",7013
44021,"40",412755
44021,"41",415790
44021,"42",417022
44021,"43",418037
44021,"44",419093
44021,"45",420702
44021,"46",423001
44021,"47",428137
44021,"48",437476
44021,"49",456653
44021,"5",9627
44021,"50",477968
44021,"51",491880
44021,"52",505044
44021,"6",13088
44021,"7",16358
44021,"8",19262
44021,"9",23671
44034,"1",105
44034,"10",2728
44034,"11",3258
44034,"12",3678
44034,"13",4524
44034,"14",5519
44034,"15",6266
44034,"16",7210
44034,"17",8140
44034,"18",9629
44034,"19",10658
44034,"2",139
44034,"20",12529
44034,"21",13311
44034,"22",15503
44034,"23",17804
44034,"24",20357
44034,"25",21889
44034,"26",23562
44034,"27",25630
44034,"28",27648
44034,"29",29926
44034,"3",470
44034,"30",31536
44034,"31",33387
44034,"32",34606
44034,"33",35375
44034,"34",36413
44034,"35",36812
44034,"36",37066
44034,"37",37078
44034,"38",37231
44034,"39",37638
44034,"4",690
44034,"40",38406
44034,"41",38746
44034,"42",38758
44034,"43",38766
44034,"44",38768
44034,"45",39100
44034,"46",40046
44034,"47",41313
44034,"48",42910
44034,"49",44601
44034,"5",872
44034,"50",46284
44034,"51",47815
44034,"52",48238
44034,"6",1313
44034,"7",1518
44034,"8",1899
44034,"9",2350
44040,"1",15
44040,"10",1587
44040,"11",1856
44040,"12",2142
44040,"13",2583
44040,"14",3065
44040,"15",3627
44040,"16",3995
44040,"17",4536
44040,"18",5161
44040,"19",5859
44040,"2",45
44040,"20",6757
44040,"21",7270
44040,"22",8266
44040,"23",9332
44040,"24",10418
44040,"25",11307
44040,"26",12193
44040,"27",13291
44040,"28",14311
44040,"29",15167
44040,"3",379
44040,"30",16034
44040,"31",17163
44040,"32",17852
44040,"33",18156
44040,"34",18748
44040,"35",18930
44040,"36",19082
44040,"37",19151
44040,"38",19166
44040,"39",19513
44040,"4",426
44040,"40",19831
44040,"41",19850
44040,"42",20008
44040,"43",20047
44040,"44",20054
44040,"45",20188
44040,"46",20528
44040,"47",21055
44040,"48",21887
44040,"49",22645
44040,"5",488
44040,"50",23188
44040,"51",23767
44040,"52",23948
44040,"6",835
44040,"7",951
44040,"8",1101
44040,"9",1370
44043,"1",5
44043,"10",3677
44043,"11",4370
44043,"12",4936
44043,"13",5862
44043,"14",6938
44043,"15",8086
44043,"16",8821
44043,"17",9982
44043,"18",11393
44043,"19",12903
44043,"2",174
44043,"20",14917
44043,"21",16116
44043,"22",18428
44043,"23",20792
44043,"24",23068
44043,"25",24620
44043,"26",26559
44043,"27",28846
44043,"28",31169
44043,"29",32898
44043,"3",755
44043,"30",34516
44043,"31",36797
44043,"32",38092
44043,"33",38693
44043,"34",39849
44043,"35",40169
44043,"36",40458
44043,"37",40527
44043,"38",40559
44043,"39",41302
44043,"4",868
44043,"40",41968
44043,"41",42001
44043,"42",42306
44043,"43",42390
44043,"44",42399
44043,"45",42749
44043,"46",43533
44043,"47",44745
44043,"48",46611
44043,"49",48250
44043,"5",1121
44043,"50",49541
44043,"51",50906
44043,"52",51295
44043,"6",1742
44043,"7",2120
44043,"8",2578
44043,"9",3131
44045,"1",15
44045,"10",673
44045,"11",877
44045,"12",950
44045,"13",1101
44045,"14",1362
44045,"15",1520
44045,"16",1700
44045,"17",2051
44045,"18",2478
44045,"19",2729
44045,"2",25
44045,"20",3258
44045,"21",3559
44045,"22",4116
44045,"23",4983
44045,"24",5661
44045,"25",6186
44045,"26",6709
44045,"27",7098
44045,"28",7910
44045,"29",8406
44045,"3",117
44045,"30",9091
44045,"31",9618
44045,"32",10005
44045,"33",10371
44045,"34",10443
44045,"35",10493
44045,"36",10576
44045,"37",10610
44045,"38",10628
44045,"39",10810
44045,"4",160
44045,"40",10935
44045,"41",10939
44045,"42",11031
44045,"43",11034
44045,"44",11035
44045,"45",11063
44045,"46",11177
44045,"47",11375
44045,"48",11697
44045,"49",12063
44045,"5",197
44045,"50",12529
44045,"51",12807
44045,"52",12831
44045,"6",324
44045,"7",370
44045,"8",475
44045,"9",603
44048,"1",10
44048,"10",1913
44048,"11",2118
44048,"12",2365
44048,"13",2736
44048,"14",3216
44048,"15",3498
44048,"16",4420
44048,"17",4762
44048,"18",5814
44048,"19",6403
44048,"2",94
44048,"20",7138
44048,"21",8353
44048,"22",9068
44048,"23",10904
44048,"24",11754
44048,"25",12772
44048,"26",14114
44048,"27",14822
44048,"28",15726
44048,"29",16420
44048,"3",458
44048,"30",17205
44048,"31",18397
44048,"32",18835
44048,"33",19053
44048,"34",19407
44048,"35",19532
44048,"36",19580
44048,"37",19599
44048,"38",19657
44048,"39",19763
44048,"4",525
44048,"40",20019
44048,"41",20354
44048,"42",20421
44048,"43",20426
44048,"44",20430
44048,"45",20438
44048,"46",20699
44048,"47",21147
44048,"48",21780
44048,"49",22650
44048,"5",630
44048,"50",23491
44048,"51",24271
44048,"52",24564
44048,"6",994
44048,"7",1205
44048,"8",1376
44048,"9",1614
44052,"1",15
44052,"10",1774
44052,"11",2067
44052,"12",2466
44052,"13",2977
44052,"14",3462
44052,"15",4092
44052,"16",4517
44052,"17",5000
44052,"18",5933
44052,"19",6593
44052,"2",99
44052,"20",7526
44052,"21",8310
44052,"22",9613
44052,"23",11378
44052,"24",12842
44052,"25",13990
44052,"26",14763
44052,"27",16085
44052,"28",17240
44052,"29",17944
44052,"3",354
44052,"30",19249
44052,"31",20690
44052,"32",21170
44052,"33",21727
44052,"34",22199
44052,"35",22362
44052,"36",22463
44052,"37",22502
44052,"38",22578
44052,"39",22892
44052,"4",410
44052,"40",23058
44052,"41",23195
44052,"42",23479
44052,"43",23608
44052,"44",23611
44052,"45",23675
44052,"46",24170
44052,"47",25054
44052,"48",26004
44052,"49",27202
44052,"5",543
44052,"50",28282
44052,"51",28902
44052,"52",28959
44052,"6",818
44052,"7",949
44052,"8",1163
44052,"9",1506
44064,"1",20
44064,"10",1026
44064,"11",1273
44064,"12",1482
44064,"13",1865
44064,"14",2307
44064,"15",2564
44064,"16",3285
44064,"17",3562
44064,"18",4337
44064,"19",4831
44064,"2",96
44064,"20",5304
44064,"21",6156
44064,"22",6710
44064,"23",8032
44064,"24",8583
44064,"25",9147
44064,"26",9947
44064,"27",10441
44064,"28",11090
44064,"29",11472
44064,"3",161
44064,"30",11881
44064,"31",12571
44064,"32",12889
44064,"33",13047
44064,"34",13306
44064,"35",13468
44064,"36",13527
44064,"37",13556
44064,"38",13644
44064,"39",13736
44064,"4",229
44064,"40",13984
44064,"41",14149
44064,"42",14212
44064,"43",14218
44064,"44",14219
44064,"45",14229
44064,"46",14504
44064,"47",14874
44064,"48",15415
44064,"49",16114
44064,"5",340
44064,"50",16681
44064,"51",17190
44064,"52",17394
44064,"6",426
44064,"7",531
44064,"8",669
44064,"9",835
44073,"1",81
44073,"10",1216
44073,"11",1350
44073,"12",1496
44073,"13",1768
44073,"14",2117
44073,"15",2381
44073,"16",2740
44073,"17",3009
44073,"18",3510
44073,"19",3872
44073,"2",87
44073,"20",4544
44073,"21",4858
44073,"22",5541
44073,"23",6207
44073,"24",6978
44073,"25",7546
44073,"26",8138
44073,"27",8818
44073,"28",9373
44073,"29",10110
44073,"3",335
44073,"30",10641
44073,"31",11285
44073,"32",11716
44073,"33",11945
44073,"34",12298
44073,"35",12428
44073,"36",12491
44073,"37",12500
44073,"38",12539
44073,"39",12669
44073,"4",433
44073,"40",12909
44073,"41",13084
44073,"42",13123
44073,"43",13125
44073,"44",13129
44073,"45",13278
44073,"46",13568
44073,"47",14025
44073,"48",14608
44073,"49",15158
44073,"5",463
44073,"50",15660
44073,"51",16112
44073,"52",16212
44073,"6",725
44073,"7",815
44073,"8",912
44073,"9",1056
44081,"1",15
44081,"10",1883
44081,"11",2185
44081,"12",2515
44081,"13",2968
44081,"14",3518
44081,"15",4284
44081,"16",4757
44081,"17",5234
44081,"18",6347
44081,"19",6896
44081,"2",68
44081,"20",8188
44081,"21",8898
44081,"22",10130
44081,"23",12240
44081,"24",13803
44081,"25",14930
44081,"26",16129
44081,"27",17582
44081,"28",19149
44081,"29",20437
44081,"3",150
44081,"30",21553
44081,"31",22811
44081,"32",23706
44081,"33",24232
44081,"34",24548
44081,"35",24899
44081,"36",24965
44081,"37",25047
44081,"38",25201
44081,"39",25386
44081,"4",267
44081,"40",25733
44081,"41",25984
44081,"42",26065
44081,"43",26073
44081,"44",26078
44081,"45",26083
44081,"46",26379
44081,"47",27028
44081,"48",27787
44081,"49",28734
44081,"5",585
44081,"50",29912
44081,"51",30954
44081,"52",31351
44081,"6",680
44081,"7",855
44081,"8",1268
44081,"9",1568
44083,"1",30
44083,"10",5995
44083,"11",7094
44083,"12",8247
44083,"13",9715
44083,"14",11443
44083,"15",13741
44083,"16",15198
44083,"17",16511
44083,"18",19706
44083,"19",21465
44083,"2",582
44083,"20",24576
44083,"21",26520
44083,"22",29969
44083,"23",35760
44083,"24",40218
44083,"25",43366
44083,"26",46639
44083,"27",50599
44083,"28",54710
44083,"29",58412
44083,"3",1075
44083,"30",61689
44083,"31",65193
44083,"32",67398
44083,"33",68864
44083,"34",69693
44083,"35",70664
44083,"36",70894
44083,"37",71086
44083,"38",71516
44083,"39",72015
44083,"4",1406
44083,"40",73205
44083,"41",74190
44083,"42",74436
44083,"43",74462
44083,"44",74472
44083,"45",74496
44083,"46",75571
44083,"47",77472
44083,"48",80058
44083,"49",83037
44083,"5",2252
44083,"50",86312
44083,"51",89036
44083,"52",90059
44083,"6",2768
44083,"7",3340
44083,"8",4114
44083,"9",5146
44084,"1",547
44084,"10",4466
44084,"11",5149
44084,"12",5854
44084,"13",6760
44084,"14",8018
44084,"15",9148
44084,"16",10649
44084,"17",11777
44084,"18",13426
44084,"19",14873
44084,"2",719
44084,"20",17937
44084,"21",19623
44084,"22",21920
44084,"23",25183
44084,"24",28058
44084,"25",30653
44084,"26",32726
44084,"27",34703
44084,"28",38114
44084,"29",40272
44084,"3",893
44084,"30",42502
44084,"31",44824
44084,"32",46094
44084,"33",47029
44084,"34",47565
44084,"35",47767
44084,"36",47919
44084,"37",48094
44084,"38",48205
44084,"39",48682
44084,"4",1874
44084,"40",50144
44084,"41",50197
44084,"42",50217
44084,"43",50657
44084,"44",50663
44084,"45",50680
44084,"46",52545
44084,"47",54710
44084,"48",57404
44084,"49",59768
44084,"5",2142
44084,"50",60871
44084,"51",62348
44084,"52",62380
44084,"6",2342
44084,"7",2907
44084,"8",3379
44084,"9",3963
44085,"1",20
44085,"10",3840
44085,"11",4594
44085,"12",5231
44085,"13",6313
44085,"14",7531
44085,"15",8388
44085,"16",10601
44085,"17",11514
44085,"18",13230
44085,"19",14655
44085,"2",282
44085,"20",16663
44085,"21",18217
44085,"22",20718
44085,"23",23516
44085,"24",25501
44085,"25",28043
44085,"26",29443
44085,"27",31688
44085,"28",34588
44085,"29",36236
44085,"3",788
44085,"30",38021
44085,"31",39605
44085,"32",41204
44085,"33",41736
44085,"34",42547
44085,"35",43204
44085,"36",43587
44085,"37",43802
44085,"38",43840
44085,"39",44877
44085,"4",977
44085,"40",44916
44085,"41",45874
44085,"42",46015
44085,"43",46042
44085,"44",46056
44085,"45",46091
44085,"46",46140
44085,"47",47975
44085,"48",50117
44085,"49",52754
44085,"5",1371
44085,"50",55169
44085,"51",56652
44085,"52",56731
44085,"6",1931
44085,"7",2207
44085,"8",2877
44085,"9",3337
45035,"1",30
45035,"10",4118
45035,"11",4846
45035,"12",5686
45035,"13",6610
45035,"14",7849
45035,"15",9305
45035,"16",10443
45035,"17",11709
45035,"18",13152
45035,"19",15202
45035,"2",276
45035,"20",17862
45035,"21",18896
45035,"22",22014
45035,"23",25042
45035,"24",28741
45035,"25",31347
45035,"26",33673
45035,"27",36494
45035,"28",39920
45035,"29",42707
45035,"3",692
45035,"30",45068
45035,"31",47835
45035,"32",49220
45035,"33",50095
45035,"34",50767
45035,"35",51007
45035,"36",51285
45035,"37",51471
45035,"38",51667
45035,"39",52240
45035,"4",925
45035,"40",52742
45035,"41",53675
45035,"42",53952
45035,"43",53965
45035,"44",54345
45035,"45",54442
45035,"46",55914
45035,"47",57902
45035,"48",60815
45035,"49",62652
45035,"5",1374
45035,"50",64301
45035,"51",66174
45035,"52",67624
45035,"6",1847
45035,"7",2289
45035,"8",2796
45035,"9",3344
45041,"1",25
45041,"10",2357
45041,"11",2998
45041,"12",3612
45041,"13",4223
45041,"14",5404
45041,"15",6666
45041,"16",7935
45041,"17",8559
45041,"18",9559
45041,"19",10616
45041,"2",157
45041,"20",12292
45041,"21",13938
45041,"22",15602
45041,"23",18234
45041,"24",20774
45041,"25",22778
45041,"26",24169
45041,"27",26024
45041,"28",28640
45041,"29",30372
45041,"3",384
45041,"30",31963
45041,"31",33524
45041,"32",34588
45041,"33",35138
45041,"34",35822
45041,"35",36227
45041,"36",36628
45041,"37",36930
45041,"38",37387
45041,"39",37776
45041,"4",506
45041,"40",38113
45041,"41",38935
45041,"42",38985
45041,"43",38999
45041,"44",39377
45041,"45",39477
45041,"46",40335
45041,"47",42174
45041,"48",44266
45041,"49",45305
45041,"5",791
45041,"50",46544
45041,"51",46950
45041,"52",48158
45041,"6",1042
45041,"7",1201
45041,"8",1499
45041,"9",1927
45059,"1",171
45059,"10",1987
45059,"11",2314
45059,"12",2625
45059,"13",3130
45059,"14",3650
45059,"15",4402
45059,"16",4958
45059,"17",5549
45059,"18",6606
45059,"19",7318
45059,"2",233
45059,"20",8377
45059,"21",9323
45059,"22",10567
