"","mcp_code","mcp_name","province","region","week_num","cases_per_week"
"9334",25124,"Walhain","BrabantWallon","Wallonia",26,4
"9335",25124,"Walhain","BrabantWallon","Wallonia",27,17
"9336",25124,"Walhain","BrabantWallon","Wallonia",28,8
"9337",25124,"Walhain","BrabantWallon","Wallonia",29,14
"9338",25124,"Walhain","BrabantWallon","Wallonia",30,11
"9339",25124,"Walhain","BrabantWallon","Wallonia",31,6
"9340",25124,"Walhain","BrabantWallon","Wallonia",32,10
"9341",25124,"Walhain","BrabantWallon","Wallonia",33,8
"9342",25124,"Walhain","BrabantWallon","Wallonia",34,5
"9343",25124,"Walhain","BrabantWallon","Wallonia",35,10
"9344",25124,"Walhain","BrabantWallon","Wallonia",36,17
"9345",25124,"Walhain","BrabantWallon","Wallonia",37,10
"9346",25124,"Walhain","BrabantWallon","Wallonia",38,14
"9347",25124,"Walhain","BrabantWallon","Wallonia",39,9
"9348",25124,"Walhain","BrabantWallon","Wallonia",40,35
"9349",25124,"Walhain","BrabantWallon","Wallonia",41,41
"9350",25124,"Walhain","BrabantWallon","Wallonia",42,38
"9351",25124,"Walhain","BrabantWallon","Wallonia",43,46
"9352",25124,"Walhain","BrabantWallon","Wallonia",44,56
"9353",25124,"Walhain","BrabantWallon","Wallonia",45,52
"9354",25124,"Walhain","BrabantWallon","Wallonia",46,62
"9355",25124,"Walhain","BrabantWallon","Wallonia",47,77
"9356",25124,"Walhain","BrabantWallon","Wallonia",48,84
"9357",25124,"Walhain","BrabantWallon","Wallonia",49,69
"9358",25124,"Walhain","BrabantWallon","Wallonia",50,62
"9359",25124,"Walhain","BrabantWallon","Wallonia",51,40
"9360",25124,"Walhain","BrabantWallon","Wallonia",52,101
"9361",31003,"Beernem","WestVlaanderen","Flanders",1,28
"9362",31003,"Beernem","WestVlaanderen","Flanders",2,17
"9363",31003,"Beernem","WestVlaanderen","Flanders",3,12
"9364",31003,"Beernem","WestVlaanderen","Flanders",4,13
"9365",31003,"Beernem","WestVlaanderen","Flanders",5,13
"9366",31003,"Beernem","WestVlaanderen","Flanders",6,18
"9367",31003,"Beernem","WestVlaanderen","Flanders",7,16
"9368",31003,"Beernem","WestVlaanderen","Flanders",8,23
"9369",31003,"Beernem","WestVlaanderen","Flanders",9,19
"9370",31003,"Beernem","WestVlaanderen","Flanders",10,26
"9371",31003,"Beernem","WestVlaanderen","Flanders",11,21
"9372",31003,"Beernem","WestVlaanderen","Flanders",12,59
"9373",31003,"Beernem","WestVlaanderen","Flanders",13,31
"9374",31003,"Beernem","WestVlaanderen","Flanders",14,32
"9375",31003,"Beernem","WestVlaanderen","Flanders",15,25
"9376",31003,"Beernem","WestVlaanderen","Flanders",16,33
"9377",31003,"Beernem","WestVlaanderen","Flanders",17,8
"9378",31003,"Beernem","WestVlaanderen","Flanders",18,22
"9379",31003,"Beernem","WestVlaanderen","Flanders",19,15
"9380",31003,"Beernem","WestVlaanderen","Flanders",20,29
"9381",31003,"Beernem","WestVlaanderen","Flanders",21,13
"9382",31003,"Beernem","WestVlaanderen","Flanders",22,8
"9383",31003,"Beernem","WestVlaanderen","Flanders",23,4
"9384",31003,"Beernem","WestVlaanderen","Flanders",24,0
"9385",31003,"Beernem","WestVlaanderen","Flanders",25,1
"9386",31003,"Beernem","WestVlaanderen","Flanders",26,3
"9387",31003,"Beernem","WestVlaanderen","Flanders",27,11
"9388",31003,"Beernem","WestVlaanderen","Flanders",28,15
"9389",31003,"Beernem","WestVlaanderen","Flanders",29,14
"9390",31003,"Beernem","WestVlaanderen","Flanders",30,15
"9391",31003,"Beernem","WestVlaanderen","Flanders",31,12
"9392",31003,"Beernem","WestVlaanderen","Flanders",32,12
"9393",31003,"Beernem","WestVlaanderen","Flanders",33,9
"9394",31003,"Beernem","WestVlaanderen","Flanders",34,11
"9395",31003,"Beernem","WestVlaanderen","Flanders",35,12
"9396",31003,"Beernem","WestVlaanderen","Flanders",36,11
"9397",31003,"Beernem","WestVlaanderen","Flanders",37,22
"9398",31003,"Beernem","WestVlaanderen","Flanders",38,15
"9399",31003,"Beernem","WestVlaanderen","Flanders",39,13
"9400",31003,"Beernem","WestVlaanderen","Flanders",40,10
"9401",31003,"Beernem","WestVlaanderen","Flanders",41,18
"9402",31003,"Beernem","WestVlaanderen","Flanders",42,28
"9403",31003,"Beernem","WestVlaanderen","Flanders",43,72
"9404",31003,"Beernem","WestVlaanderen","Flanders",44,98
"9405",31003,"Beernem","WestVlaanderen","Flanders",45,119
"9406",31003,"Beernem","WestVlaanderen","Flanders",46,166
"9407",31003,"Beernem","WestVlaanderen","Flanders",47,211
"9408",31003,"Beernem","WestVlaanderen","Flanders",48,204
"9409",31003,"Beernem","WestVlaanderen","Flanders",49,168
"9410",31003,"Beernem","WestVlaanderen","Flanders",50,112
"9411",31003,"Beernem","WestVlaanderen","Flanders",51,53
"9412",31003,"Beernem","WestVlaanderen","Flanders",52,117
"9413",31004,"Blankenberge","WestVlaanderen","Flanders",1,15
"9414",31004,"Blankenberge","WestVlaanderen","Flanders",2,6
"9415",31004,"Blankenberge","WestVlaanderen","Flanders",3,7
"9416",31004,"Blankenberge","WestVlaanderen","Flanders",4,19
"9417",31004,"Blankenberge","WestVlaanderen","Flanders",5,8
"9418",31004,"Blankenberge","WestVlaanderen","Flanders",6,23
"9419",31004,"Blankenberge","WestVlaanderen","Flanders",7,19
"9420",31004,"Blankenberge","WestVlaanderen","Flanders",8,17
"9421",31004,"Blankenberge","WestVlaanderen","Flanders",9,5
"9422",31004,"Blankenberge","WestVlaanderen","Flanders",10,20
"9423",31004,"Blankenberge","WestVlaanderen","Flanders",11,25
"9424",31004,"Blankenberge","WestVlaanderen","Flanders",12,21
"9425",31004,"Blankenberge","WestVlaanderen","Flanders",13,36
"9426",31004,"Blankenberge","WestVlaanderen","Flanders",14,12
"9427",31004,"Blankenberge","WestVlaanderen","Flanders",15,13
"9428",31004,"Blankenberge","WestVlaanderen","Flanders",16,18
"9429",31004,"Blankenberge","WestVlaanderen","Flanders",17,16
"9430",31004,"Blankenberge","WestVlaanderen","Flanders",18,11
"9431",31004,"Blankenberge","WestVlaanderen","Flanders",19,12
"9432",31004,"Blankenberge","WestVlaanderen","Flanders",20,21
"9433",31004,"Blankenberge","WestVlaanderen","Flanders",21,18
"9434",31004,"Blankenberge","WestVlaanderen","Flanders",22,10
"9435",31004,"Blankenberge","WestVlaanderen","Flanders",23,4
"9436",31004,"Blankenberge","WestVlaanderen","Flanders",24,2
"9437",31004,"Blankenberge","WestVlaanderen","Flanders",25,0
"9438",31004,"Blankenberge","WestVlaanderen","Flanders",26,3
"9439",31004,"Blankenberge","WestVlaanderen","Flanders",27,3
"9440",31004,"Blankenberge","WestVlaanderen","Flanders",28,18
"9441",31004,"Blankenberge","WestVlaanderen","Flanders",29,18
"9442",31004,"Blankenberge","WestVlaanderen","Flanders",30,23
"9443",31004,"Blankenberge","WestVlaanderen","Flanders",31,40
"9444",31004,"Blankenberge","WestVlaanderen","Flanders",32,16
"9445",31004,"Blankenberge","WestVlaanderen","Flanders",33,12
"9446",31004,"Blankenberge","WestVlaanderen","Flanders",34,6
"9447",31004,"Blankenberge","WestVlaanderen","Flanders",35,13
"9448",31004,"Blankenberge","WestVlaanderen","Flanders",36,5
"9449",31004,"Blankenberge","WestVlaanderen","Flanders",37,19
"9450",31004,"Blankenberge","WestVlaanderen","Flanders",38,4
"9451",31004,"Blankenberge","WestVlaanderen","Flanders",39,6
"9452",31004,"Blankenberge","WestVlaanderen","Flanders",40,8
"9453",31004,"Blankenberge","WestVlaanderen","Flanders",41,15
"9454",31004,"Blankenberge","WestVlaanderen","Flanders",42,29
"9455",31004,"Blankenberge","WestVlaanderen","Flanders",43,65
"9456",31004,"Blankenberge","WestVlaanderen","Flanders",44,148
"9457",31004,"Blankenberge","WestVlaanderen","Flanders",45,195
"9458",31004,"Blankenberge","WestVlaanderen","Flanders",46,236
"9459",31004,"Blankenberge","WestVlaanderen","Flanders",47,258
"9460",31004,"Blankenberge","WestVlaanderen","Flanders",48,192
"9461",31004,"Blankenberge","WestVlaanderen","Flanders",49,133
"9462",31004,"Blankenberge","WestVlaanderen","Flanders",50,98
"9463",31004,"Blankenberge","WestVlaanderen","Flanders",51,69
"9464",31004,"Blankenberge","WestVlaanderen","Flanders",52,67
"9465",31005,"Brugge","WestVlaanderen","Flanders",1,151
"9466",31005,"Brugge","WestVlaanderen","Flanders",2,103
"9467",31005,"Brugge","WestVlaanderen","Flanders",3,78
"9468",31005,"Brugge","WestVlaanderen","Flanders",4,126
"9469",31005,"Brugge","WestVlaanderen","Flanders",5,129
"9470",31005,"Brugge","WestVlaanderen","Flanders",6,109
"9471",31005,"Brugge","WestVlaanderen","Flanders",7,126
"9472",31005,"Brugge","WestVlaanderen","Flanders",8,148
"9473",31005,"Brugge","WestVlaanderen","Flanders",9,148
"9474",31005,"Brugge","WestVlaanderen","Flanders",10,227
"9475",31005,"Brugge","WestVlaanderen","Flanders",11,223
"9476",31005,"Brugge","WestVlaanderen","Flanders",12,231
"9477",31005,"Brugge","WestVlaanderen","Flanders",13,200
"9478",31005,"Brugge","WestVlaanderen","Flanders",14,168
"9479",31005,"Brugge","WestVlaanderen","Flanders",15,144
"9480",31005,"Brugge","WestVlaanderen","Flanders",16,134
"9481",31005,"Brugge","WestVlaanderen","Flanders",17,116
"9482",31005,"Brugge","WestVlaanderen","Flanders",18,110
"9483",31005,"Brugge","WestVlaanderen","Flanders",19,109
"9484",31005,"Brugge","WestVlaanderen","Flanders",20,108
"9485",31005,"Brugge","WestVlaanderen","Flanders",21,70
"9486",31005,"Brugge","WestVlaanderen","Flanders",22,81
"9487",31005,"Brugge","WestVlaanderen","Flanders",23,55
"9488",31005,"Brugge","WestVlaanderen","Flanders",24,36
"9489",31005,"Brugge","WestVlaanderen","Flanders",25,11
"9490",31005,"Brugge","WestVlaanderen","Flanders",26,26
"9491",31005,"Brugge","WestVlaanderen","Flanders",27,76
"9492",31005,"Brugge","WestVlaanderen","Flanders",28,147
"9493",31005,"Brugge","WestVlaanderen","Flanders",29,152
"9494",31005,"Brugge","WestVlaanderen","Flanders",30,120
"9495",31005,"Brugge","WestVlaanderen","Flanders",31,115
"9496",31005,"Brugge","WestVlaanderen","Flanders",32,103
"9497",31005,"Brugge","WestVlaanderen","Flanders",33,130
"9498",31005,"Brugge","WestVlaanderen","Flanders",34,65
"9499",31005,"Brugge","WestVlaanderen","Flanders",35,89
"9500",31005,"Brugge","WestVlaanderen","Flanders",36,76
"9501",31005,"Brugge","WestVlaanderen","Flanders",37,72
"9502",31005,"Brugge","WestVlaanderen","Flanders",38,70
"9503",31005,"Brugge","WestVlaanderen","Flanders",39,57
"9504",31005,"Brugge","WestVlaanderen","Flanders",40,70
"9505",31005,"Brugge","WestVlaanderen","Flanders",41,130
"9506",31005,"Brugge","WestVlaanderen","Flanders",42,401
"9507",31005,"Brugge","WestVlaanderen","Flanders",43,549
"9508",31005,"Brugge","WestVlaanderen","Flanders",44,632
"9509",31005,"Brugge","WestVlaanderen","Flanders",45,862
"9510",31005,"Brugge","WestVlaanderen","Flanders",46,1346
"9511",31005,"Brugge","WestVlaanderen","Flanders",47,1576
"9512",31005,"Brugge","WestVlaanderen","Flanders",48,1481
"9513",31005,"Brugge","WestVlaanderen","Flanders",49,1030
"9514",31005,"Brugge","WestVlaanderen","Flanders",50,613
"9515",31005,"Brugge","WestVlaanderen","Flanders",51,403
"9516",31005,"Brugge","WestVlaanderen","Flanders",52,792
"9517",31006,"Damme","WestVlaanderen","Flanders",1,8
"9518",31006,"Damme","WestVlaanderen","Flanders",2,11
"9519",31006,"Damme","WestVlaanderen","Flanders",3,13
"9520",31006,"Damme","WestVlaanderen","Flanders",4,8
"9521",31006,"Damme","WestVlaanderen","Flanders",5,17
"9522",31006,"Damme","WestVlaanderen","Flanders",6,8
"9523",31006,"Damme","WestVlaanderen","Flanders",7,17
"9524",31006,"Damme","WestVlaanderen","Flanders",8,15
"9525",31006,"Damme","WestVlaanderen","Flanders",9,13
"9526",31006,"Damme","WestVlaanderen","Flanders",10,10
"9527",31006,"Damme","WestVlaanderen","Flanders",11,10
"9528",31006,"Damme","WestVlaanderen","Flanders",12,30
"9529",31006,"Damme","WestVlaanderen","Flanders",13,13
"9530",31006,"Damme","WestVlaanderen","Flanders",14,10
"9531",31006,"Damme","WestVlaanderen","Flanders",15,21
"9532",31006,"Damme","WestVlaanderen","Flanders",16,26
"9533",31006,"Damme","WestVlaanderen","Flanders",17,20
"9534",31006,"Damme","WestVlaanderen","Flanders",18,16
"9535",31006,"Damme","WestVlaanderen","Flanders",19,19
"9536",31006,"Damme","WestVlaanderen","Flanders",20,12
"9537",31006,"Damme","WestVlaanderen","Flanders",21,4
"9538",31006,"Damme","WestVlaanderen","Flanders",22,9
"9539",31006,"Damme","WestVlaanderen","Flanders",23,5
"9540",31006,"Damme","WestVlaanderen","Flanders",24,0
"9541",31006,"Damme","WestVlaanderen","Flanders",25,3
"9542",31006,"Damme","WestVlaanderen","Flanders",26,0
"9543",31006,"Damme","WestVlaanderen","Flanders",27,16
"9544",31006,"Damme","WestVlaanderen","Flanders",28,9
"9545",31006,"Damme","WestVlaanderen","Flanders",29,18
"9546",31006,"Damme","WestVlaanderen","Flanders",30,9
"9547",31006,"Damme","WestVlaanderen","Flanders",31,16
"9548",31006,"Damme","WestVlaanderen","Flanders",32,9
"9549",31006,"Damme","WestVlaanderen","Flanders",33,10
"9550",31006,"Damme","WestVlaanderen","Flanders",34,6
"9551",31006,"Damme","WestVlaanderen","Flanders",35,12
"9552",31006,"Damme","WestVlaanderen","Flanders",36,8
"9553",31006,"Damme","WestVlaanderen","Flanders",37,0
"9554",31006,"Damme","WestVlaanderen","Flanders",38,7
"9555",31006,"Damme","WestVlaanderen","Flanders",39,5
"9556",31006,"Damme","WestVlaanderen","Flanders",40,5
"9557",31006,"Damme","WestVlaanderen","Flanders",41,8
"9558",31006,"Damme","WestVlaanderen","Flanders",42,25
"9559",31006,"Damme","WestVlaanderen","Flanders",43,41
"9560",31006,"Damme","WestVlaanderen","Flanders",44,52
"9561",31006,"Damme","WestVlaanderen","Flanders",45,82
"9562",31006,"Damme","WestVlaanderen","Flanders",46,93
"9563",31006,"Damme","WestVlaanderen","Flanders",47,162
"9564",31006,"Damme","WestVlaanderen","Flanders",48,184
"9565",31006,"Damme","WestVlaanderen","Flanders",49,147
"9566",31006,"Damme","WestVlaanderen","Flanders",50,124
"9567",31006,"Damme","WestVlaanderen","Flanders",51,39
"9568",31006,"Damme","WestVlaanderen","Flanders",52,62
"9569",31012,"Jabbeke","WestVlaanderen","Flanders",1,34
"9570",31012,"Jabbeke","WestVlaanderen","Flanders",2,17
"9571",31012,"Jabbeke","WestVlaanderen","Flanders",3,21
"9572",31012,"Jabbeke","WestVlaanderen","Flanders",4,31
"9573",31012,"Jabbeke","WestVlaanderen","Flanders",5,19
"9574",31012,"Jabbeke","WestVlaanderen","Flanders",6,13
"9575",31012,"Jabbeke","WestVlaanderen","Flanders",7,25
"9576",31012,"Jabbeke","WestVlaanderen","Flanders",8,29
"9577",31012,"Jabbeke","WestVlaanderen","Flanders",9,28
"9578",31012,"Jabbeke","WestVlaanderen","Flanders",10,20
"9579",31012,"Jabbeke","WestVlaanderen","Flanders",11,16
"9580",31012,"Jabbeke","WestVlaanderen","Flanders",12,43
"9581",31012,"Jabbeke","WestVlaanderen","Flanders",13,27
"9582",31012,"Jabbeke","WestVlaanderen","Flanders",14,26
"9583",31012,"Jabbeke","WestVlaanderen","Flanders",15,28
"9584",31012,"Jabbeke","WestVlaanderen","Flanders",16,26
"9585",31012,"Jabbeke","WestVlaanderen","Flanders",17,18
"9586",31012,"Jabbeke","WestVlaanderen","Flanders",18,19
"9587",31012,"Jabbeke","WestVlaanderen","Flanders",19,10
"9588",31012,"Jabbeke","WestVlaanderen","Flanders",20,17
"9589",31012,"Jabbeke","WestVlaanderen","Flanders",21,15
"9590",31012,"Jabbeke","WestVlaanderen","Flanders",22,19
"9591",31012,"Jabbeke","WestVlaanderen","Flanders",23,13
"9592",31012,"Jabbeke","WestVlaanderen","Flanders",24,3
"9593",31012,"Jabbeke","WestVlaanderen","Flanders",25,7
"9594",31012,"Jabbeke","WestVlaanderen","Flanders",26,3
"9595",31012,"Jabbeke","WestVlaanderen","Flanders",27,15
"9596",31012,"Jabbeke","WestVlaanderen","Flanders",28,15
"9597",31012,"Jabbeke","WestVlaanderen","Flanders",29,17
"9598",31012,"Jabbeke","WestVlaanderen","Flanders",30,17
"9599",31012,"Jabbeke","WestVlaanderen","Flanders",31,13
"9600",31012,"Jabbeke","WestVlaanderen","Flanders",32,12
"9601",31012,"Jabbeke","WestVlaanderen","Flanders",33,13
"9602",31012,"Jabbeke","WestVlaanderen","Flanders",34,9
"9603",31012,"Jabbeke","WestVlaanderen","Flanders",35,10
"9604",31012,"Jabbeke","WestVlaanderen","Flanders",36,7
"9605",31012,"Jabbeke","WestVlaanderen","Flanders",37,6
"9606",31012,"Jabbeke","WestVlaanderen","Flanders",38,15
"9607",31012,"Jabbeke","WestVlaanderen","Flanders",39,11
"9608",31012,"Jabbeke","WestVlaanderen","Flanders",40,15
"9609",31012,"Jabbeke","WestVlaanderen","Flanders",41,13
"9610",31012,"Jabbeke","WestVlaanderen","Flanders",42,31
"9611",31012,"Jabbeke","WestVlaanderen","Flanders",43,35
"9612",31012,"Jabbeke","WestVlaanderen","Flanders",44,78
"9613",31012,"Jabbeke","WestVlaanderen","Flanders",45,133
"9614",31012,"Jabbeke","WestVlaanderen","Flanders",46,218
"9615",31012,"Jabbeke","WestVlaanderen","Flanders",47,233
"9616",31012,"Jabbeke","WestVlaanderen","Flanders",48,249
"9617",31012,"Jabbeke","WestVlaanderen","Flanders",49,155
"9618",31012,"Jabbeke","WestVlaanderen","Flanders",50,98
"9619",31012,"Jabbeke","WestVlaanderen","Flanders",51,50
"9620",31012,"Jabbeke","WestVlaanderen","Flanders",52,86
"9621",31022,"Oostkamp","WestVlaanderen","Flanders",1,27
"9622",31022,"Oostkamp","WestVlaanderen","Flanders",2,24
"9623",31022,"Oostkamp","WestVlaanderen","Flanders",3,29
"9624",31022,"Oostkamp","WestVlaanderen","Flanders",4,29
"9625",31022,"Oostkamp","WestVlaanderen","Flanders",5,30
"9626",31022,"Oostkamp","WestVlaanderen","Flanders",6,31
"9627",31022,"Oostkamp","WestVlaanderen","Flanders",7,38
"9628",31022,"Oostkamp","WestVlaanderen","Flanders",8,17
"9629",31022,"Oostkamp","WestVlaanderen","Flanders",9,20
"9630",31022,"Oostkamp","WestVlaanderen","Flanders",10,24
"9631",31022,"Oostkamp","WestVlaanderen","Flanders",11,33
"9632",31022,"Oostkamp","WestVlaanderen","Flanders",12,61
"9633",31022,"Oostkamp","WestVlaanderen","Flanders",13,48
"9634",31022,"Oostkamp","WestVlaanderen","Flanders",14,41
"9635",31022,"Oostkamp","WestVlaanderen","Flanders",15,41
"9636",31022,"Oostkamp","WestVlaanderen","Flanders",16,34
"9637",31022,"Oostkamp","WestVlaanderen","Flanders",17,20
"9638",31022,"Oostkamp","WestVlaanderen","Flanders",18,27
"9639",31022,"Oostkamp","WestVlaanderen","Flanders",19,19
"9640",31022,"Oostkamp","WestVlaanderen","Flanders",20,18
"9641",31022,"Oostkamp","WestVlaanderen","Flanders",21,10
"9642",31022,"Oostkamp","WestVlaanderen","Flanders",22,14
"9643",31022,"Oostkamp","WestVlaanderen","Flanders",23,4
"9644",31022,"Oostkamp","WestVlaanderen","Flanders",24,8
"9645",31022,"Oostkamp","WestVlaanderen","Flanders",25,9
"9646",31022,"Oostkamp","WestVlaanderen","Flanders",26,7
"9647",31022,"Oostkamp","WestVlaanderen","Flanders",27,11
"9648",31022,"Oostkamp","WestVlaanderen","Flanders",28,30
"9649",31022,"Oostkamp","WestVlaanderen","Flanders",29,21
"9650",31022,"Oostkamp","WestVlaanderen","Flanders",30,19
"9651",31022,"Oostkamp","WestVlaanderen","Flanders",31,19
"9652",31022,"Oostkamp","WestVlaanderen","Flanders",32,11
"9653",31022,"Oostkamp","WestVlaanderen","Flanders",33,22
"9654",31022,"Oostkamp","WestVlaanderen","Flanders",34,10
"9655",31022,"Oostkamp","WestVlaanderen","Flanders",35,11
"9656",31022,"Oostkamp","WestVlaanderen","Flanders",36,6
"9657",31022,"Oostkamp","WestVlaanderen","Flanders",37,16
"9658",31022,"Oostkamp","WestVlaanderen","Flanders",38,12
"9659",31022,"Oostkamp","WestVlaanderen","Flanders",39,21
"9660",31022,"Oostkamp","WestVlaanderen","Flanders",40,36
"9661",31022,"Oostkamp","WestVlaanderen","Flanders",41,43
"9662",31022,"Oostkamp","WestVlaanderen","Flanders",42,60
"9663",31022,"Oostkamp","WestVlaanderen","Flanders",43,102
"9664",31022,"Oostkamp","WestVlaanderen","Flanders",44,113
"9665",31022,"Oostkamp","WestVlaanderen","Flanders",45,228
"9666",31022,"Oostkamp","WestVlaanderen","Flanders",46,308
"9667",31022,"Oostkamp","WestVlaanderen","Flanders",47,330
"9668",31022,"Oostkamp","WestVlaanderen","Flanders",48,318
"9669",31022,"Oostkamp","WestVlaanderen","Flanders",49,232
"9670",31022,"Oostkamp","WestVlaanderen","Flanders",50,154
"9671",31022,"Oostkamp","WestVlaanderen","Flanders",51,92
"9672",31022,"Oostkamp","WestVlaanderen","Flanders",52,152
"9673",31033,"Torhout","WestVlaanderen","Flanders",1,20
"9674",31033,"Torhout","WestVlaanderen","Flanders",2,22
"9675",31033,"Torhout","WestVlaanderen","Flanders",3,21
"9676",31033,"Torhout","WestVlaanderen","Flanders",4,20
"9677",31033,"Torhout","WestVlaanderen","Flanders",5,23
"9678",31033,"Torhout","WestVlaanderen","Flanders",6,19
"9679",31033,"Torhout","WestVlaanderen","Flanders",7,26
"9680",31033,"Torhout","WestVlaanderen","Flanders",8,26
"9681",31033,"Torhout","WestVlaanderen","Flanders",9,48
"9682",31033,"Torhout","WestVlaanderen","Flanders",10,57
"9683",31033,"Torhout","WestVlaanderen","Flanders",11,59
"9684",31033,"Torhout","WestVlaanderen","Flanders",12,76
"9685",31033,"Torhout","WestVlaanderen","Flanders",13,67
"9686",31033,"Torhout","WestVlaanderen","Flanders",14,26
"9687",31033,"Torhout","WestVlaanderen","Flanders",15,21
"9688",31033,"Torhout","WestVlaanderen","Flanders",16,8
"9689",31033,"Torhout","WestVlaanderen","Flanders",17,15
"9690",31033,"Torhout","WestVlaanderen","Flanders",18,20
"9691",31033,"Torhout","WestVlaanderen","Flanders",19,24
"9692",31033,"Torhout","WestVlaanderen","Flanders",20,20
"9693",31033,"Torhout","WestVlaanderen","Flanders",21,11
"9694",31033,"Torhout","WestVlaanderen","Flanders",22,14
"9695",31033,"Torhout","WestVlaanderen","Flanders",23,22
"9696",31033,"Torhout","WestVlaanderen","Flanders",24,7
"9697",31033,"Torhout","WestVlaanderen","Flanders",25,6
"9698",31033,"Torhout","WestVlaanderen","Flanders",26,7
"9699",31033,"Torhout","WestVlaanderen","Flanders",27,11
"9700",31033,"Torhout","WestVlaanderen","Flanders",28,11
"9701",31033,"Torhout","WestVlaanderen","Flanders",29,6
"9702",31033,"Torhout","WestVlaanderen","Flanders",30,7
"9703",31033,"Torhout","WestVlaanderen","Flanders",31,12
"9704",31033,"Torhout","WestVlaanderen","Flanders",32,10
"9705",31033,"Torhout","WestVlaanderen","Flanders",33,15
"9706",31033,"Torhout","WestVlaanderen","Flanders",34,15
"9707",31033,"Torhout","WestVlaanderen","Flanders",35,21
"9708",31033,"Torhout","WestVlaanderen","Flanders",36,13
"9709",31033,"Torhout","WestVlaanderen","Flanders",37,13
"9710",31033,"Torhout","WestVlaanderen","Flanders",38,8
"9711",31033,"Torhout","WestVlaanderen","Flanders",39,10
"9712",31033,"Torhout","WestVlaanderen","Flanders",40,18
"9713",31033,"Torhout","WestVlaanderen","Flanders",41,31
"9714",31033,"Torhout","WestVlaanderen","Flanders",42,35
"9715",31033,"Torhout","WestVlaanderen","Flanders",43,72
"9716",31033,"Torhout","WestVlaanderen","Flanders",44,141
"9717",31033,"Torhout","WestVlaanderen","Flanders",45,210
"9718",31033,"Torhout","WestVlaanderen","Flanders",46,332
"9719",31033,"Torhout","WestVlaanderen","Flanders",47,364
"9720",31033,"Torhout","WestVlaanderen","Flanders",48,375
"9721",31033,"Torhout","WestVlaanderen","Flanders",49,347
"9722",31033,"Torhout","WestVlaanderen","Flanders",50,188
"9723",31033,"Torhout","WestVlaanderen","Flanders",51,80
"9724",31033,"Torhout","WestVlaanderen","Flanders",52,97
"9725",31040,"Zedelgem","WestVlaanderen","Flanders",1,28
"9726",31040,"Zedelgem","WestVlaanderen","Flanders",2,25
"9727",31040,"Zedelgem","WestVlaanderen","Flanders",3,10
"9728",31040,"Zedelgem","WestVlaanderen","Flanders",4,28
"9729",31040,"Zedelgem","WestVlaanderen","Flanders",5,26
"9730",31040,"Zedelgem","WestVlaanderen","Flanders",6,30
"9731",31040,"Zedelgem","WestVlaanderen","Flanders",7,21
"9732",31040,"Zedelgem","WestVlaanderen","Flanders",8,26
"9733",31040,"Zedelgem","WestVlaanderen","Flanders",9,23
"9734",31040,"Zedelgem","WestVlaanderen","Flanders",10,37
"9735",31040,"Zedelgem","WestVlaanderen","Flanders",11,42
"9736",31040,"Zedelgem","WestVlaanderen","Flanders",12,61
"9737",31040,"Zedelgem","WestVlaanderen","Flanders",13,33
"9738",31040,"Zedelgem","WestVlaanderen","Flanders",14,26
"9739",31040,"Zedelgem","WestVlaanderen","Flanders",15,13
"9740",31040,"Zedelgem","WestVlaanderen","Flanders",16,21
"9741",31040,"Zedelgem","WestVlaanderen","Flanders",17,24
"9742",31040,"Zedelgem","WestVlaanderen","Flanders",18,23
"9743",31040,"Zedelgem","WestVlaanderen","Flanders",19,34
"9744",31040,"Zedelgem","WestVlaanderen","Flanders",20,44
"9745",31040,"Zedelgem","WestVlaanderen","Flanders",21,18
"9746",31040,"Zedelgem","WestVlaanderen","Flanders",22,20
"9747",31040,"Zedelgem","WestVlaanderen","Flanders",23,4
"9748",31040,"Zedelgem","WestVlaanderen","Flanders",24,4
"9749",31040,"Zedelgem","WestVlaanderen","Flanders",25,4
"9750",31040,"Zedelgem","WestVlaanderen","Flanders",26,4
"9751",31040,"Zedelgem","WestVlaanderen","Flanders",27,7
"9752",31040,"Zedelgem","WestVlaanderen","Flanders",28,17
"9753",31040,"Zedelgem","WestVlaanderen","Flanders",29,18
"9754",31040,"Zedelgem","WestVlaanderen","Flanders",30,16
"9755",31040,"Zedelgem","WestVlaanderen","Flanders",31,20
"9756",31040,"Zedelgem","WestVlaanderen","Flanders",32,14
"9757",31040,"Zedelgem","WestVlaanderen","Flanders",33,22
"9758",31040,"Zedelgem","WestVlaanderen","Flanders",34,16
"9759",31040,"Zedelgem","WestVlaanderen","Flanders",35,18
"9760",31040,"Zedelgem","WestVlaanderen","Flanders",36,15
"9761",31040,"Zedelgem","WestVlaanderen","Flanders",37,22
"9762",31040,"Zedelgem","WestVlaanderen","Flanders",38,19
"9763",31040,"Zedelgem","WestVlaanderen","Flanders",39,26
"9764",31040,"Zedelgem","WestVlaanderen","Flanders",40,10
"9765",31040,"Zedelgem","WestVlaanderen","Flanders",41,22
"9766",31040,"Zedelgem","WestVlaanderen","Flanders",42,29
"9767",31040,"Zedelgem","WestVlaanderen","Flanders",43,92
"9768",31040,"Zedelgem","WestVlaanderen","Flanders",44,119
"9769",31040,"Zedelgem","WestVlaanderen","Flanders",45,219
"9770",31040,"Zedelgem","WestVlaanderen","Flanders",46,355
"9771",31040,"Zedelgem","WestVlaanderen","Flanders",47,454
"9772",31040,"Zedelgem","WestVlaanderen","Flanders",48,479
