"mcp_code","city_name","week_num","pollution_ozone_wk","pollution_bc_wk","pollution_no2_wk","pollution_pm10_wk","pollution_pm25_wk"
13001,"Arendonk",47,19.9142857142857,1.6,20.5285714285714,26.0714285714286,17.6428571428571
13001,"Arendonk",48,40.4,0.671428571428571,14.5285714285714,13.4428571428571,7.72857142857143
13001,"Arendonk",49,39.6285714285714,0.585714285714286,13.4142857142857,14.3428571428571,8.38571428571429
13001,"Arendonk",50,21.9428571428571,1.22857142857143,19.5428571428571,22.4142857142857,14.7571428571429
13001,"Arendonk",51,23.8,1.35714285714286,21.8857142857143,24.6571428571429,15.9857142857143
13001,"Arendonk",52,34.0625,0.575,11.0125,15.8875,10.2375
13002,"Baarle-hertog",1,22.0428571428571,0.785714285714286,12.7285714285714,21.6571428571429,16.6857142857143
13002,"Baarle-hertog",2,27.6142857142857,1.3,19.8285714285714,20.0285714285714,14
13002,"Baarle-hertog",3,41.3428571428571,0.714285714285714,12.5,18.3857142857143,11.7857142857143
13002,"Baarle-hertog",4,38.3857142857143,0.628571428571429,15.6857142857143,17.7857142857143,11.3142857142857
13002,"Baarle-hertog",5,39.1,0.557142857142857,12.5714285714286,18.4571428571429,12.5714285714286
13002,"Baarle-hertog",6,45.1571428571429,0.971428571428571,12.7142857142857,23.2714285714286,16.7857142857143
13002,"Baarle-hertog",7,53.3142857142857,0.542857142857143,12.0714285714286,17.5571428571429,10.4142857142857
13002,"Baarle-hertog",8,50.1857142857143,0.657142857142857,11.9714285714286,43.3,16.3285714285714
13002,"Baarle-hertog",9,30.2428571428571,1.3,19.0142857142857,37.1571428571429,25.0571428571429
13002,"Baarle-hertog",10,52.3857142857143,0.714285714285714,12.3285714285714,25.9571428571429,16.3285714285714
13002,"Baarle-hertog",11,62.0571428571429,0.3,9.31428571428571,14.8571428571429,7.7
13002,"Baarle-hertog",12,58.1,0.642857142857143,13.1142857142857,28.5,18.3
13002,"Baarle-hertog",13,63.1142857142857,0.771428571428571,14.6714285714286,29.7,15.1571428571429
13002,"Baarle-hertog",14,70.9714285714286,0.242857142857143,6.81428571428571,20.5571428571429,10.6
13002,"Baarle-hertog",15,60.1142857142857,0.514285714285714,11.2142857142857,16.5428571428571,9
13002,"Baarle-hertog",16,61.2142857142857,0.557142857142857,11.3428571428571,27.8857142857143,16.9
13002,"Baarle-hertog",17,77.3285714285714,0.357142857142857,7.42857142857143,24.0428571428571,11.7571428571429
13002,"Baarle-hertog",18,68.5,0.385714285714286,9.7,19.5142857142857,10.7285714285714
13002,"Baarle-hertog",19,58.5,0.385714285714286,9.4,15.3428571428571,8.05714285714286
13002,"Baarle-hertog",20,58.2428571428571,0.314285714285714,7.74285714285714,15.2285714285714,8.74285714285714
13002,"Baarle-hertog",21,67,0.2,5.27142857142857,12.8,5.68571428571429
