"","mcp_code","province","region","month","week_num","cases_per_week"
"16096",42004,"OostVlaanderen","Flanders",6,26,1
"16097",42004,"OostVlaanderen","Flanders",7,26,0
"16098",42004,"OostVlaanderen","Flanders",7,27,10
"16099",42004,"OostVlaanderen","Flanders",7,28,7
"16100",42004,"OostVlaanderen","Flanders",7,29,8
"16101",42004,"OostVlaanderen","Flanders",7,30,14
"16102",42004,"OostVlaanderen","Flanders",7,31,0
"16103",42004,"OostVlaanderen","Flanders",8,31,21
"16104",42004,"OostVlaanderen","Flanders",8,32,18
"16105",42004,"OostVlaanderen","Flanders",8,33,6
"16106",42004,"OostVlaanderen","Flanders",8,34,5
"16107",42004,"OostVlaanderen","Flanders",8,35,15
"16108",42004,"OostVlaanderen","Flanders",9,35,0
"16109",42004,"OostVlaanderen","Flanders",9,36,15
"16110",42004,"OostVlaanderen","Flanders",9,37,6
"16111",42004,"OostVlaanderen","Flanders",9,38,6
"16112",42004,"OostVlaanderen","Flanders",9,39,4
"16113",42004,"OostVlaanderen","Flanders",10,40,6
"16114",42004,"OostVlaanderen","Flanders",10,41,10
"16115",42004,"OostVlaanderen","Flanders",10,42,28
"16116",42004,"OostVlaanderen","Flanders",10,43,49
"16117",42004,"OostVlaanderen","Flanders",10,44,17
"16118",42004,"OostVlaanderen","Flanders",11,44,29
"16119",42004,"OostVlaanderen","Flanders",11,45,96
"16120",42004,"OostVlaanderen","Flanders",11,46,148
"16121",42004,"OostVlaanderen","Flanders",11,47,198
"16122",42004,"OostVlaanderen","Flanders",11,48,149
"16123",42004,"OostVlaanderen","Flanders",12,48,66
"16124",42004,"OostVlaanderen","Flanders",12,49,112
"16125",42004,"OostVlaanderen","Flanders",12,50,60
"16126",42004,"OostVlaanderen","Flanders",12,51,37
"16127",42004,"OostVlaanderen","Flanders",12,52,56
"16128",42004,"OostVlaanderen","Flanders",12,53,15
"16129",42006,"OostVlaanderen","Flanders",1,1,45
"16130",42006,"OostVlaanderen","Flanders",1,2,21
"16131",42006,"OostVlaanderen","Flanders",1,3,53
"16132",42006,"OostVlaanderen","Flanders",1,4,94
"16133",42006,"OostVlaanderen","Flanders",1,5,90
"16134",42006,"OostVlaanderen","Flanders",2,5,134
"16135",42006,"OostVlaanderen","Flanders",2,6,182
"16136",42006,"OostVlaanderen","Flanders",2,7,145
"16137",42006,"OostVlaanderen","Flanders",2,8,101
"16138",42006,"OostVlaanderen","Flanders",2,9,27
"16139",42006,"OostVlaanderen","Flanders",3,9,40
"16140",42006,"OostVlaanderen","Flanders",3,10,90
"16141",42006,"OostVlaanderen","Flanders",3,11,116
"16142",42006,"OostVlaanderen","Flanders",3,12,114
"16143",42006,"OostVlaanderen","Flanders",3,13,99
"16144",42006,"OostVlaanderen","Flanders",4,13,13
"16145",42006,"OostVlaanderen","Flanders",4,14,105
"16146",42006,"OostVlaanderen","Flanders",4,15,79
"16147",42006,"OostVlaanderen","Flanders",4,16,68
"16148",42006,"OostVlaanderen","Flanders",4,17,57
"16149",42006,"OostVlaanderen","Flanders",4,18,8
"16150",42006,"OostVlaanderen","Flanders",5,18,75
"16151",42006,"OostVlaanderen","Flanders",5,19,38
"16152",42006,"OostVlaanderen","Flanders",5,20,37
"16153",42006,"OostVlaanderen","Flanders",5,21,42
"16154",42006,"OostVlaanderen","Flanders",5,22,4
"16155",42006,"OostVlaanderen","Flanders",6,22,10
"16156",42006,"OostVlaanderen","Flanders",6,23,21
"16157",42006,"OostVlaanderen","Flanders",6,24,19
"16158",42006,"OostVlaanderen","Flanders",6,25,13
"16159",42006,"OostVlaanderen","Flanders",6,26,17
"16160",42006,"OostVlaanderen","Flanders",7,26,1
"16161",42006,"OostVlaanderen","Flanders",7,27,28
"16162",42006,"OostVlaanderen","Flanders",7,28,54
"16163",42006,"OostVlaanderen","Flanders",7,29,43
"16164",42006,"OostVlaanderen","Flanders",7,30,38
"16165",42006,"OostVlaanderen","Flanders",7,31,8
"16166",42006,"OostVlaanderen","Flanders",8,31,16
"16167",42006,"OostVlaanderen","Flanders",8,32,44
"16168",42006,"OostVlaanderen","Flanders",8,33,30
"16169",42006,"OostVlaanderen","Flanders",8,34,15
"16170",42006,"OostVlaanderen","Flanders",8,35,17
"16171",42006,"OostVlaanderen","Flanders",9,35,11
"16172",42006,"OostVlaanderen","Flanders",9,36,20
"16173",42006,"OostVlaanderen","Flanders",9,37,30
"16174",42006,"OostVlaanderen","Flanders",9,38,37
"16175",42006,"OostVlaanderen","Flanders",9,39,16
"16176",42006,"OostVlaanderen","Flanders",10,40,45
"16177",42006,"OostVlaanderen","Flanders",10,41,52
"16178",42006,"OostVlaanderen","Flanders",10,42,107
"16179",42006,"OostVlaanderen","Flanders",10,43,235
"16180",42006,"OostVlaanderen","Flanders",10,44,121
"16181",42006,"OostVlaanderen","Flanders",11,44,140
"16182",42006,"OostVlaanderen","Flanders",11,45,320
"16183",42006,"OostVlaanderen","Flanders",11,46,436
"16184",42006,"OostVlaanderen","Flanders",11,47,534
"16185",42006,"OostVlaanderen","Flanders",11,48,384
"16186",42006,"OostVlaanderen","Flanders",12,48,153
"16187",42006,"OostVlaanderen","Flanders",12,49,295
"16188",42006,"OostVlaanderen","Flanders",12,50,216
"16189",42006,"OostVlaanderen","Flanders",12,51,159
"16190",42006,"OostVlaanderen","Flanders",12,52,255
"16191",42006,"OostVlaanderen","Flanders",12,53,38
"16192",42008,"OostVlaanderen","Flanders",1,1,34
"16193",42008,"OostVlaanderen","Flanders",1,2,30
"16194",42008,"OostVlaanderen","Flanders",1,3,37
"16195",42008,"OostVlaanderen","Flanders",1,4,37
"16196",42008,"OostVlaanderen","Flanders",1,5,19
"16197",42008,"OostVlaanderen","Flanders",2,5,40
"16198",42008,"OostVlaanderen","Flanders",2,6,70
"16199",42008,"OostVlaanderen","Flanders",2,7,39
"16200",42008,"OostVlaanderen","Flanders",2,8,36
"16201",42008,"OostVlaanderen","Flanders",2,9,9
"16202",42008,"OostVlaanderen","Flanders",3,9,12
"16203",42008,"OostVlaanderen","Flanders",3,10,27
"16204",42008,"OostVlaanderen","Flanders",3,11,65
"16205",42008,"OostVlaanderen","Flanders",3,12,140
"16206",42008,"OostVlaanderen","Flanders",3,13,64
"16207",42008,"OostVlaanderen","Flanders",4,13,4
"16208",42008,"OostVlaanderen","Flanders",4,14,67
"16209",42008,"OostVlaanderen","Flanders",4,15,83
"16210",42008,"OostVlaanderen","Flanders",4,16,72
"16211",42008,"OostVlaanderen","Flanders",4,17,38
"16212",42008,"OostVlaanderen","Flanders",4,18,4
"16213",42008,"OostVlaanderen","Flanders",5,18,21
"16214",42008,"OostVlaanderen","Flanders",5,19,31
"16215",42008,"OostVlaanderen","Flanders",5,20,14
"16216",42008,"OostVlaanderen","Flanders",5,21,34
"16217",42008,"OostVlaanderen","Flanders",5,22,14
"16218",42008,"OostVlaanderen","Flanders",6,22,6
"16219",42008,"OostVlaanderen","Flanders",6,23,13
"16220",42008,"OostVlaanderen","Flanders",6,24,11
"16221",42008,"OostVlaanderen","Flanders",6,25,11
"16222",42008,"OostVlaanderen","Flanders",6,26,6
"16223",42008,"OostVlaanderen","Flanders",7,26,0
"16224",42008,"OostVlaanderen","Flanders",7,27,8
"16225",42008,"OostVlaanderen","Flanders",7,28,14
"16226",42008,"OostVlaanderen","Flanders",7,29,17
"16227",42008,"OostVlaanderen","Flanders",7,30,10
"16228",42008,"OostVlaanderen","Flanders",7,31,2
"16229",42008,"OostVlaanderen","Flanders",8,31,6
"16230",42008,"OostVlaanderen","Flanders",8,32,14
"16231",42008,"OostVlaanderen","Flanders",8,33,34
"16232",42008,"OostVlaanderen","Flanders",8,34,19
"16233",42008,"OostVlaanderen","Flanders",8,35,8
"16234",42008,"OostVlaanderen","Flanders",9,35,7
"16235",42008,"OostVlaanderen","Flanders",9,36,14
"16236",42008,"OostVlaanderen","Flanders",9,37,12
"16237",42008,"OostVlaanderen","Flanders",9,38,7
"16238",42008,"OostVlaanderen","Flanders",9,39,10
"16239",42008,"OostVlaanderen","Flanders",10,40,12
"16240",42008,"OostVlaanderen","Flanders",10,41,25
"16241",42008,"OostVlaanderen","Flanders",10,42,44
"16242",42008,"OostVlaanderen","Flanders",10,43,63
"16243",42008,"OostVlaanderen","Flanders",10,44,20
"16244",42008,"OostVlaanderen","Flanders",11,44,54
"16245",42008,"OostVlaanderen","Flanders",11,45,178
"16246",42008,"OostVlaanderen","Flanders",11,46,347
"16247",42008,"OostVlaanderen","Flanders",11,47,467
"16248",42008,"OostVlaanderen","Flanders",11,48,258
"16249",42008,"OostVlaanderen","Flanders",12,48,90
"16250",42008,"OostVlaanderen","Flanders",12,49,241
"16251",42008,"OostVlaanderen","Flanders",12,50,144
"16252",42008,"OostVlaanderen","Flanders",12,51,90
"16253",42008,"OostVlaanderen","Flanders",12,52,105
"16254",42008,"OostVlaanderen","Flanders",12,53,17
"16255",42010,"OostVlaanderen","Flanders",1,1,22
"16256",42010,"OostVlaanderen","Flanders",1,2,35
"16257",42010,"OostVlaanderen","Flanders",1,3,27
"16258",42010,"OostVlaanderen","Flanders",1,4,17
"16259",42010,"OostVlaanderen","Flanders",1,5,6
"16260",42010,"OostVlaanderen","Flanders",2,5,9
"16261",42010,"OostVlaanderen","Flanders",2,6,12
"16262",42010,"OostVlaanderen","Flanders",2,7,18
"16263",42010,"OostVlaanderen","Flanders",2,8,15
"16264",42010,"OostVlaanderen","Flanders",2,9,7
"16265",42010,"OostVlaanderen","Flanders",3,9,15
"16266",42010,"OostVlaanderen","Flanders",3,10,36
"16267",42010,"OostVlaanderen","Flanders",3,11,43
"16268",42010,"OostVlaanderen","Flanders",3,12,31
"16269",42010,"OostVlaanderen","Flanders",3,13,42
"16270",42010,"OostVlaanderen","Flanders",4,13,8
"16271",42010,"OostVlaanderen","Flanders",4,14,25
"16272",42010,"OostVlaanderen","Flanders",4,15,16
"16273",42010,"OostVlaanderen","Flanders",4,16,20
"16274",42010,"OostVlaanderen","Flanders",4,17,18
"16275",42010,"OostVlaanderen","Flanders",4,18,3
"16276",42010,"OostVlaanderen","Flanders",5,18,15
"16277",42010,"OostVlaanderen","Flanders",5,19,10
"16278",42010,"OostVlaanderen","Flanders",5,20,19
"16279",42010,"OostVlaanderen","Flanders",5,21,6
"16280",42010,"OostVlaanderen","Flanders",5,22,0
"16281",42010,"OostVlaanderen","Flanders",6,22,3
"16282",42010,"OostVlaanderen","Flanders",6,23,10
"16283",42010,"OostVlaanderen","Flanders",6,24,0
"16284",42010,"OostVlaanderen","Flanders",6,25,0
"16285",42010,"OostVlaanderen","Flanders",6,26,4
"16286",42010,"OostVlaanderen","Flanders",7,26,0
"16287",42010,"OostVlaanderen","Flanders",7,27,17
"16288",42010,"OostVlaanderen","Flanders",7,28,8
"16289",42010,"OostVlaanderen","Flanders",7,29,11
"16290",42010,"OostVlaanderen","Flanders",7,30,23
"16291",42010,"OostVlaanderen","Flanders",7,31,7
"16292",42010,"OostVlaanderen","Flanders",8,31,9
"16293",42010,"OostVlaanderen","Flanders",8,32,9
"16294",42010,"OostVlaanderen","Flanders",8,33,13
"16295",42010,"OostVlaanderen","Flanders",8,34,7
"16296",42010,"OostVlaanderen","Flanders",8,35,5
"16297",42010,"OostVlaanderen","Flanders",9,35,4
"16298",42010,"OostVlaanderen","Flanders",9,36,11
"16299",42010,"OostVlaanderen","Flanders",9,37,3
"16300",42010,"OostVlaanderen","Flanders",9,38,5
"16301",42010,"OostVlaanderen","Flanders",9,39,6
"16302",42010,"OostVlaanderen","Flanders",10,40,18
"16303",42010,"OostVlaanderen","Flanders",10,41,14
"16304",42010,"OostVlaanderen","Flanders",10,42,26
"16305",42010,"OostVlaanderen","Flanders",10,43,37
"16306",42010,"OostVlaanderen","Flanders",10,44,16
"16307",42010,"OostVlaanderen","Flanders",11,44,32
"16308",42010,"OostVlaanderen","Flanders",11,45,99
"16309",42010,"OostVlaanderen","Flanders",11,46,187
"16310",42010,"OostVlaanderen","Flanders",11,47,206
"16311",42010,"OostVlaanderen","Flanders",11,48,156
"16312",42010,"OostVlaanderen","Flanders",12,48,60
"16313",42010,"OostVlaanderen","Flanders",12,49,141
"16314",42010,"OostVlaanderen","Flanders",12,50,72
"16315",42010,"OostVlaanderen","Flanders",12,51,53
"16316",42010,"OostVlaanderen","Flanders",12,52,56
"16317",42010,"OostVlaanderen","Flanders",12,53,12
"16318",42011,"OostVlaanderen","Flanders",1,1,16
"16319",42011,"OostVlaanderen","Flanders",1,2,19
"16320",42011,"OostVlaanderen","Flanders",1,3,25
"16321",42011,"OostVlaanderen","Flanders",1,4,20
"16322",42011,"OostVlaanderen","Flanders",1,5,13
"16323",42011,"OostVlaanderen","Flanders",2,5,28
"16324",42011,"OostVlaanderen","Flanders",2,6,47
"16325",42011,"OostVlaanderen","Flanders",2,7,41
"16326",42011,"OostVlaanderen","Flanders",2,8,49
"16327",42011,"OostVlaanderen","Flanders",2,9,4
"16328",42011,"OostVlaanderen","Flanders",3,9,9
"16329",42011,"OostVlaanderen","Flanders",3,10,40
"16330",42011,"OostVlaanderen","Flanders",3,11,32
"16331",42011,"OostVlaanderen","Flanders",3,12,31
"16332",42011,"OostVlaanderen","Flanders",3,13,25
"16333",42011,"OostVlaanderen","Flanders",4,13,0
"16334",42011,"OostVlaanderen","Flanders",4,14,30
"16335",42011,"OostVlaanderen","Flanders",4,15,24
"16336",42011,"OostVlaanderen","Flanders",4,16,23
"16337",42011,"OostVlaanderen","Flanders",4,17,10
"16338",42011,"OostVlaanderen","Flanders",4,18,4
"16339",42011,"OostVlaanderen","Flanders",5,18,21
"16340",42011,"OostVlaanderen","Flanders",5,19,16
"16341",42011,"OostVlaanderen","Flanders",5,20,21
"16342",42011,"OostVlaanderen","Flanders",5,21,11
"16343",42011,"OostVlaanderen","Flanders",5,22,12
"16344",42011,"OostVlaanderen","Flanders",6,22,4
"16345",42011,"OostVlaanderen","Flanders",6,23,15
"16346",42011,"OostVlaanderen","Flanders",6,24,11
"16347",42011,"OostVlaanderen","Flanders",6,25,0
"16348",42011,"OostVlaanderen","Flanders",6,26,2
"16349",42011,"OostVlaanderen","Flanders",7,26,0
"16350",42011,"OostVlaanderen","Flanders",7,27,12
"16351",42011,"OostVlaanderen","Flanders",7,28,21
"16352",42011,"OostVlaanderen","Flanders",7,29,14
"16353",42011,"OostVlaanderen","Flanders",7,30,14
"16354",42011,"OostVlaanderen","Flanders",7,31,5
"16355",42011,"OostVlaanderen","Flanders",8,31,19
"16356",42011,"OostVlaanderen","Flanders",8,32,24
"16357",42011,"OostVlaanderen","Flanders",8,33,11
"16358",42011,"OostVlaanderen","Flanders",8,34,13
"16359",42011,"OostVlaanderen","Flanders",8,35,11
"16360",42011,"OostVlaanderen","Flanders",9,35,1
"16361",42011,"OostVlaanderen","Flanders",9,36,7
"16362",42011,"OostVlaanderen","Flanders",9,37,16
"16363",42011,"OostVlaanderen","Flanders",9,38,16
"16364",42011,"OostVlaanderen","Flanders",9,39,11
"16365",42011,"OostVlaanderen","Flanders",10,40,38
"16366",42011,"OostVlaanderen","Flanders",10,41,28
"16367",42011,"OostVlaanderen","Flanders",10,42,41
"16368",42011,"OostVlaanderen","Flanders",10,43,70
"16369",42011,"OostVlaanderen","Flanders",10,44,39
"16370",42011,"OostVlaanderen","Flanders",11,44,66
"16371",42011,"OostVlaanderen","Flanders",11,45,139
"16372",42011,"OostVlaanderen","Flanders",11,46,214
"16373",42011,"OostVlaanderen","Flanders",11,47,246
"16374",42011,"OostVlaanderen","Flanders",11,48,168
"16375",42011,"OostVlaanderen","Flanders",12,48,79
"16376",42011,"OostVlaanderen","Flanders",12,49,230
"16377",42011,"OostVlaanderen","Flanders",12,50,128
"16378",42011,"OostVlaanderen","Flanders",12,51,77
"16379",42011,"OostVlaanderen","Flanders",12,52,131
"16380",42011,"OostVlaanderen","Flanders",12,53,17
"16381",42023,"OostVlaanderen","Flanders",1,1,34
"16382",42023,"OostVlaanderen","Flanders",1,2,19
"16383",42023,"OostVlaanderen","Flanders",1,3,18
"16384",42023,"OostVlaanderen","Flanders",1,4,17
"16385",42023,"OostVlaanderen","Flanders",1,5,6
"16386",42023,"OostVlaanderen","Flanders",2,5,10
"16387",42023,"OostVlaanderen","Flanders",2,6,20
"16388",42023,"OostVlaanderen","Flanders",2,7,14
"16389",42023,"OostVlaanderen","Flanders",2,8,24
"16390",42023,"OostVlaanderen","Flanders",2,9,6
"16391",42023,"OostVlaanderen","Flanders",3,9,5
"16392",42023,"OostVlaanderen","Flanders",3,10,21
"16393",42023,"OostVlaanderen","Flanders",3,11,15
"16394",42023,"OostVlaanderen","Flanders",3,12,22
"16395",42023,"OostVlaanderen","Flanders",3,13,12
"16396",42023,"OostVlaanderen","Flanders",4,13,3
"16397",42023,"OostVlaanderen","Flanders",4,14,26
"16398",42023,"OostVlaanderen","Flanders",4,15,16
"16399",42023,"OostVlaanderen","Flanders",4,16,10
"16400",42023,"OostVlaanderen","Flanders",4,17,12
"16401",42023,"OostVlaanderen","Flanders",4,18,6
"16402",42023,"OostVlaanderen","Flanders",5,18,24
"16403",42023,"OostVlaanderen","Flanders",5,19,20
"16404",42023,"OostVlaanderen","Flanders",5,20,17
"16405",42023,"OostVlaanderen","Flanders",5,21,13
"16406",42023,"OostVlaanderen","Flanders",5,22,10
"16407",42023,"OostVlaanderen","Flanders",6,22,4
"16408",42023,"OostVlaanderen","Flanders",6,23,6
"16409",42023,"OostVlaanderen","Flanders",6,24,2
"16410",42023,"OostVlaanderen","Flanders",6,25,0
"16411",42023,"OostVlaanderen","Flanders",6,26,0
"16412",42023,"OostVlaanderen","Flanders",7,26,0
"16413",42023,"OostVlaanderen","Flanders",7,27,11
"16414",42023,"OostVlaanderen","Flanders",7,28,17
"16415",42023,"OostVlaanderen","Flanders",7,29,17
"16416",42023,"OostVlaanderen","Flanders",7,30,7
"16417",42023,"OostVlaanderen","Flanders",7,31,7
"16418",42023,"OostVlaanderen","Flanders",8,31,11
"16419",42023,"OostVlaanderen","Flanders",8,32,6
"16420",42023,"OostVlaanderen","Flanders",8,33,14
"16421",42023,"OostVlaanderen","Flanders",8,34,4
"16422",42023,"OostVlaanderen","Flanders",8,35,9
"16423",42023,"OostVlaanderen","Flanders",9,35,3
"16424",42023,"OostVlaanderen","Flanders",9,36,15
"16425",42023,"OostVlaanderen","Flanders",9,37,7
"16426",42023,"OostVlaanderen","Flanders",9,38,5
"16427",42023,"OostVlaanderen","Flanders",9,39,3
"16428",42023,"OostVlaanderen","Flanders",10,40,8
"16429",42023,"OostVlaanderen","Flanders",10,41,8
"16430",42023,"OostVlaanderen","Flanders",10,42,17
"16431",42023,"OostVlaanderen","Flanders",10,43,21
"16432",42023,"OostVlaanderen","Flanders",10,44,12
"16433",42023,"OostVlaanderen","Flanders",11,44,27
"16434",42023,"OostVlaanderen","Flanders",11,45,62
"16435",42023,"OostVlaanderen","Flanders",11,46,105
"16436",42023,"OostVlaanderen","Flanders",11,47,135
"16437",42023,"OostVlaanderen","Flanders",11,48,99
"16438",42023,"OostVlaanderen","Flanders",12,48,40
"16439",42023,"OostVlaanderen","Flanders",12,49,153
"16440",42023,"OostVlaanderen","Flanders",12,50,96
"16441",42023,"OostVlaanderen","Flanders",12,51,55
"16442",42023,"OostVlaanderen","Flanders",12,52,56
"16443",42023,"OostVlaanderen","Flanders",12,53,11
"16444",42025,"OostVlaanderen","Flanders",1,1,31
"16445",42025,"OostVlaanderen","Flanders",1,2,29
"16446",42025,"OostVlaanderen","Flanders",1,3,30
"16447",42025,"OostVlaanderen","Flanders",1,4,18
"16448",42025,"OostVlaanderen","Flanders",1,5,7
"16449",42025,"OostVlaanderen","Flanders",2,5,16
"16450",42025,"OostVlaanderen","Flanders",2,6,24
"16451",42025,"OostVlaanderen","Flanders",2,7,28
"16452",42025,"OostVlaanderen","Flanders",2,8,44
"16453",42025,"OostVlaanderen","Flanders",2,9,10
"16454",42025,"OostVlaanderen","Flanders",3,9,26
"16455",42025,"OostVlaanderen","Flanders",3,10,45
"16456",42025,"OostVlaanderen","Flanders",3,11,65
"16457",42025,"OostVlaanderen","Flanders",3,12,62
"16458",42025,"OostVlaanderen","Flanders",3,13,46
"16459",42025,"OostVlaanderen","Flanders",4,13,5
"16460",42025,"OostVlaanderen","Flanders",4,14,54
"16461",42025,"OostVlaanderen","Flanders",4,15,53
"16462",42025,"OostVlaanderen","Flanders",4,16,53
"16463",42025,"OostVlaanderen","Flanders",4,17,65
"16464",42025,"OostVlaanderen","Flanders",4,18,1
"16465",42025,"OostVlaanderen","Flanders",5,18,55
"16466",42025,"OostVlaanderen","Flanders",5,19,40
"16467",42025,"OostVlaanderen","Flanders",5,20,29
"16468",42025,"OostVlaanderen","Flanders",5,21,18
"16469",42025,"OostVlaanderen","Flanders",5,22,7
"16470",42025,"OostVlaanderen","Flanders",6,22,11
"16471",42025,"OostVlaanderen","Flanders",6,23,11
"16472",42025,"OostVlaanderen","Flanders",6,24,8
"16473",42025,"OostVlaanderen","Flanders",6,25,0
"16474",42025,"OostVlaanderen","Flanders",6,26,5
"16475",42025,"OostVlaanderen","Flanders",7,26,2
"16476",42025,"OostVlaanderen","Flanders",7,27,16
"16477",42025,"OostVlaanderen","Flanders",7,28,19
"16478",42025,"OostVlaanderen","Flanders",7,29,29
"16479",42025,"OostVlaanderen","Flanders",7,30,28
"16480",42025,"OostVlaanderen","Flanders",7,31,8
"16481",42025,"OostVlaanderen","Flanders",8,31,16
"16482",42025,"OostVlaanderen","Flanders",8,32,27
"16483",42025,"OostVlaanderen","Flanders",8,33,40
"16484",42025,"OostVlaanderen","Flanders",8,34,16
"16485",42025,"OostVlaanderen","Flanders",8,35,18
"16486",42025,"OostVlaanderen","Flanders",9,35,6
"16487",42025,"OostVlaanderen","Flanders",9,36,16
"16488",42025,"OostVlaanderen","Flanders",9,37,18
"16489",42025,"OostVlaanderen","Flanders",9,38,22
"16490",42025,"OostVlaanderen","Flanders",9,39,15
"16491",42025,"OostVlaanderen","Flanders",10,40,28
"16492",42025,"OostVlaanderen","Flanders",10,41,28
"16493",42025,"OostVlaanderen","Flanders",10,42,40
"16494",42025,"OostVlaanderen","Flanders",10,43,65
"16495",42025,"OostVlaanderen","Flanders",10,44,25
"16496",42025,"OostVlaanderen","Flanders",11,44,103
"16497",42025,"OostVlaanderen","Flanders",11,45,158
"16498",42025,"OostVlaanderen","Flanders",11,46,307
"16499",42025,"OostVlaanderen","Flanders",11,47,425
"16500",42025,"OostVlaanderen","Flanders",11,48,285
"16501",42025,"OostVlaanderen","Flanders",12,48,130
"16502",42025,"OostVlaanderen","Flanders",12,49,241
"16503",42025,"OostVlaanderen","Flanders",12,50,118
"16504",42025,"OostVlaanderen","Flanders",12,51,98
"16505",42025,"OostVlaanderen","Flanders",12,52,146
"16506",42025,"OostVlaanderen","Flanders",12,53,21
"16507",42026,"OostVlaanderen","Flanders",1,1,3
"16508",42026,"OostVlaanderen","Flanders",1,2,5
"16509",42026,"OostVlaanderen","Flanders",1,3,19
"16510",42026,"OostVlaanderen","Flanders",1,4,34
"16511",42026,"OostVlaanderen","Flanders",1,5,9
"16512",42026,"OostVlaanderen","Flanders",2,5,11
"16513",42026,"OostVlaanderen","Flanders",2,6,12
"16514",42026,"OostVlaanderen","Flanders",2,7,11
"16515",42026,"OostVlaanderen","Flanders",2,8,16
"16516",42026,"OostVlaanderen","Flanders",2,9,7
"16517",42026,"OostVlaanderen","Flanders",3,9,13
"16518",42026,"OostVlaanderen","Flanders",3,10,17
"16519",42026,"OostVlaanderen","Flanders",3,11,21
"16520",42026,"OostVlaanderen","Flanders",3,12,40
"16521",42026,"OostVlaanderen","Flanders",3,13,25
"16522",42026,"OostVlaanderen","Flanders",4,13,2
"16523",42026,"OostVlaanderen","Flanders",4,14,25
"16524",42026,"OostVlaanderen","Flanders",4,15,17
"16525",42026,"OostVlaanderen","Flanders",4,16,21
"16526",42026,"OostVlaanderen","Flanders",4,17,15
"16527",42026,"OostVlaanderen","Flanders",4,18,3
"16528",42026,"OostVlaanderen","Flanders",5,18,16
"16529",42026,"OostVlaanderen","Flanders",5,19,15
"16530",42026,"OostVlaanderen","Flanders",5,20,9
"16531",42026,"OostVlaanderen","Flanders",5,21,16
"16532",42026,"OostVlaanderen","Flanders",5,22,4
"16533",42026,"OostVlaanderen","Flanders",6,22,2
"16534",42026,"OostVlaanderen","Flanders",6,23,1
"16535",42026,"OostVlaanderen","Flanders",6,24,4
"16536",42026,"OostVlaanderen","Flanders",6,25,0
"16537",42026,"OostVlaanderen","Flanders",6,26,0
"16538",42026,"OostVlaanderen","Flanders",7,26,0
"16539",42026,"OostVlaanderen","Flanders",7,27,15
"16540",42026,"OostVlaanderen","Flanders",7,28,16
"16541",42026,"OostVlaanderen","Flanders",7,29,12
"16542",42026,"OostVlaanderen","Flanders",7,30,8
"16543",42026,"OostVlaanderen","Flanders",7,31,5
"16544",42026,"OostVlaanderen","Flanders",8,31,7
"16545",42026,"OostVlaanderen","Flanders",8,32,14
"16546",42026,"OostVlaanderen","Flanders",8,33,13
"16547",42026,"OostVlaanderen","Flanders",8,34,5
"16548",42026,"OostVlaanderen","Flanders",8,35,8
"16549",42026,"OostVlaanderen","Flanders",9,35,3
"16550",42026,"OostVlaanderen","Flanders",9,36,11
"16551",42026,"OostVlaanderen","Flanders",9,37,0
"16552",42026,"OostVlaanderen","Flanders",9,38,3
"16553",42026,"OostVlaanderen","Flanders",9,39,5
"16554",42026,"OostVlaanderen","Flanders",10,40,1
"16555",42026,"OostVlaanderen","Flanders",10,41,17
"16556",42026,"OostVlaanderen","Flanders",10,42,17
"16557",42026,"OostVlaanderen","Flanders",10,43,30
"16558",42026,"OostVlaanderen","Flanders",10,44,31
"16559",42026,"OostVlaanderen","Flanders",11,44,44
"16560",42026,"OostVlaanderen","Flanders",11,45,86
"16561",42026,"OostVlaanderen","Flanders",11,46,146
"16562",42026,"OostVlaanderen","Flanders",11,47,177
"16563",42026,"OostVlaanderen","Flanders",11,48,146
"16564",42026,"OostVlaanderen","Flanders",12,48,62
"16565",42026,"OostVlaanderen","Flanders",12,49,119
"16566",42026,"OostVlaanderen","Flanders",12,50,43
"16567",42026,"OostVlaanderen","Flanders",12,51,39
"16568",42026,"OostVlaanderen","Flanders",12,52,56
"16569",42026,"OostVlaanderen","Flanders",12,53,19
"16570",42028,"OostVlaanderen","Flanders",1,1,22
"16571",42028,"OostVlaanderen","Flanders",1,2,23
"16572",42028,"OostVlaanderen","Flanders",1,3,25
"16573",42028,"OostVlaanderen","Flanders",1,4,49
"16574",42028,"OostVlaanderen","Flanders",1,5,10
"16575",42028,"OostVlaanderen","Flanders",2,5,31
"16576",42028,"OostVlaanderen","Flanders",2,6,44
"16577",42028,"OostVlaanderen","Flanders",2,7,71
"16578",42028,"OostVlaanderen","Flanders",2,8,39
"16579",42028,"OostVlaanderen","Flanders",2,9,13
"16580",42028,"OostVlaanderen","Flanders",3,9,19
"16581",42028,"OostVlaanderen","Flanders",3,10,61
"16582",42028,"OostVlaanderen","Flanders",3,11,138
"16583",42028,"OostVlaanderen","Flanders",3,12,98
"16584",42028,"OostVlaanderen","Flanders",3,13,77
"16585",42028,"OostVlaanderen","Flanders",4,13,7
"16586",42028,"OostVlaanderen","Flanders",4,14,75
"16587",42028,"OostVlaanderen","Flanders",4,15,92
"16588",42028,"OostVlaanderen","Flanders",4,16,62
"16589",42028,"OostVlaanderen","Flanders",4,17,29
"16590",42028,"OostVlaanderen","Flanders",4,18,4
"16591",42028,"OostVlaanderen","Flanders",5,18,38
"16592",42028,"OostVlaanderen","Flanders",5,19,33
"16593",42028,"OostVlaanderen","Flanders",5,20,33
"16594",42028,"OostVlaanderen","Flanders",5,21,17
