"mcp_code","mcp_name","province","region","month","mean_monthly","total_monthly"
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",5,3.51612903225806,109
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",6,1.33333333333333,40
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",7,2.87096774193548,89
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",8,2.7741935483871,86
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",9,3.16666666666667,95
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",10,9.48387096774194,294
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",11,14.8,444
23103,"Wezembeek-Oppem","VlaamsBrabant","Flanders",12,16.4838709677419,511
23104,"Lennik","VlaamsBrabant","Flanders",1,1.12903225806452,35
23104,"Lennik","VlaamsBrabant","Flanders",2,0.928571428571428,26
23104,"Lennik","VlaamsBrabant","Flanders",3,2.70967741935484,84
23104,"Lennik","VlaamsBrabant","Flanders",4,1.5,45
23104,"Lennik","VlaamsBrabant","Flanders",5,1.51612903225806,47
23104,"Lennik","VlaamsBrabant","Flanders",6,0.733333333333333,22
23104,"Lennik","VlaamsBrabant","Flanders",7,1.09677419354839,34
23104,"Lennik","VlaamsBrabant","Flanders",8,1.51612903225806,47
23104,"Lennik","VlaamsBrabant","Flanders",9,1.46666666666667,44
23104,"Lennik","VlaamsBrabant","Flanders",10,5.64516129032258,175
23104,"Lennik","VlaamsBrabant","Flanders",11,12.9666666666667,389
23104,"Lennik","VlaamsBrabant","Flanders",12,8.38709677419355,260
23105,"Affligem","VlaamsBrabant","Flanders",1,1.64516129032258,51
23105,"Affligem","VlaamsBrabant","Flanders",2,2.57142857142857,72
23105,"Affligem","VlaamsBrabant","Flanders",3,2.80645161290323,87
23105,"Affligem","VlaamsBrabant","Flanders",4,1.9,57
23105,"Affligem","VlaamsBrabant","Flanders",5,2.35483870967742,73
23105,"Affligem","VlaamsBrabant","Flanders",6,0.966666666666667,29
23105,"Affligem","VlaamsBrabant","Flanders",7,1.67741935483871,52
23105,"Affligem","VlaamsBrabant","Flanders",8,2.38709677419355,74
23105,"Affligem","VlaamsBrabant","Flanders",9,2.06666666666667,62
23105,"Affligem","VlaamsBrabant","Flanders",10,4.7741935483871,148
23105,"Affligem","VlaamsBrabant","Flanders",11,18.8,564
23105,"Affligem","VlaamsBrabant","Flanders",12,14.3225806451613,444
24001,"Aarschot","VlaamsBrabant","Flanders",1,2.25806451612903,70
24001,"Aarschot","VlaamsBrabant","Flanders",2,2.5,70
24001,"Aarschot","VlaamsBrabant","Flanders",3,3.29032258064516,102
24001,"Aarschot","VlaamsBrabant","Flanders",4,4.53333333333333,136
24001,"Aarschot","VlaamsBrabant","Flanders",5,3.32258064516129,103
24001,"Aarschot","VlaamsBrabant","Flanders",6,0.633333333333334,19
24001,"Aarschot","VlaamsBrabant","Flanders",7,2.32258064516129,72
24001,"Aarschot","VlaamsBrabant","Flanders",8,2.2258064516129,69
24001,"Aarschot","VlaamsBrabant","Flanders",9,1.66666666666667,50
24001,"Aarschot","VlaamsBrabant","Flanders",10,7,217
24001,"Aarschot","VlaamsBrabant","Flanders",11,42.6333333333333,1279
24001,"Aarschot","VlaamsBrabant","Flanders",12,28.4516129032258,882
24007,"Begijnendijk","VlaamsBrabant","Flanders",1,1.06451612903226,33
24007,"Begijnendijk","VlaamsBrabant","Flanders",2,0.892857142857143,25
24007,"Begijnendijk","VlaamsBrabant","Flanders",3,1,31
24007,"Begijnendijk","VlaamsBrabant","Flanders",4,1.2,36
24007,"Begijnendijk","VlaamsBrabant","Flanders",5,0.516129032258065,16
24007,"Begijnendijk","VlaamsBrabant","Flanders",6,0.333333333333333,10
24007,"Begijnendijk","VlaamsBrabant","Flanders",7,0.741935483870968,23
24007,"Begijnendijk","VlaamsBrabant","Flanders",8,1.25806451612903,39
24007,"Begijnendijk","VlaamsBrabant","Flanders",9,1.46666666666667,44
24007,"Begijnendijk","VlaamsBrabant","Flanders",10,2.61290322580645,81
24007,"Begijnendijk","VlaamsBrabant","Flanders",11,16.1333333333333,484
24007,"Begijnendijk","VlaamsBrabant","Flanders",12,7.70967741935484,239
24008,"Bekkevoort","VlaamsBrabant","Flanders",1,3.09677419354839,96
24008,"Bekkevoort","VlaamsBrabant","Flanders",2,0.857142857142857,24
24008,"Bekkevoort","VlaamsBrabant","Flanders",3,0.806451612903226,25
24008,"Bekkevoort","VlaamsBrabant","Flanders",4,1.43333333333333,43
24008,"Bekkevoort","VlaamsBrabant","Flanders",5,0.96774193548387,30
24008,"Bekkevoort","VlaamsBrabant","Flanders",6,0.0333333333333333,1
24008,"Bekkevoort","VlaamsBrabant","Flanders",7,1.41935483870968,44
24008,"Bekkevoort","VlaamsBrabant","Flanders",8,0.193548387096774,6
24008,"Bekkevoort","VlaamsBrabant","Flanders",9,0.1,3
24008,"Bekkevoort","VlaamsBrabant","Flanders",10,1.25806451612903,39
24008,"Bekkevoort","VlaamsBrabant","Flanders",11,6.2,186
24008,"Bekkevoort","VlaamsBrabant","Flanders",12,6.70967741935484,208
24009,"Bertem","VlaamsBrabant","Flanders",1,1.35483870967742,42
24009,"Bertem","VlaamsBrabant","Flanders",2,1.17857142857143,33
24009,"Bertem","VlaamsBrabant","Flanders",3,2,62
24009,"Bertem","VlaamsBrabant","Flanders",4,1.36666666666667,41
24009,"Bertem","VlaamsBrabant","Flanders",5,1.38709677419355,43
24009,"Bertem","VlaamsBrabant","Flanders",6,0.433333333333333,13
24009,"Bertem","VlaamsBrabant","Flanders",7,1.03225806451613,32
24009,"Bertem","VlaamsBrabant","Flanders",8,1.29032258064516,40
24009,"Bertem","VlaamsBrabant","Flanders",9,1.66666666666667,50
24009,"Bertem","VlaamsBrabant","Flanders",10,4.09677419354839,127
24009,"Bertem","VlaamsBrabant","Flanders",11,13.9,417
24009,"Bertem","VlaamsBrabant","Flanders",12,8.7741935483871,272
24011,"Bierbeek","VlaamsBrabant","Flanders",1,0.967741935483871,30
24011,"Bierbeek","VlaamsBrabant","Flanders",2,0.714285714285714,20
24011,"Bierbeek","VlaamsBrabant","Flanders",3,1.51612903225806,47
24011,"Bierbeek","VlaamsBrabant","Flanders",4,1.53333333333333,46
24011,"Bierbeek","VlaamsBrabant","Flanders",5,0.741935483870968,23
24011,"Bierbeek","VlaamsBrabant","Flanders",6,0.2,6
24011,"Bierbeek","VlaamsBrabant","Flanders",7,1.32258064516129,41
24011,"Bierbeek","VlaamsBrabant","Flanders",8,1.48387096774194,46
24011,"Bierbeek","VlaamsBrabant","Flanders",9,1.13333333333333,34
24011,"Bierbeek","VlaamsBrabant","Flanders",10,2.67741935483871,83
24011,"Bierbeek","VlaamsBrabant","Flanders",11,10.3666666666667,311
24011,"Bierbeek","VlaamsBrabant","Flanders",12,8.7741935483871,272
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",1,1,31
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",2,1.14285714285714,32
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",3,1.7741935483871,55
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",4,1.83333333333333,55
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",5,1.87096774193548,58
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",6,0.433333333333333,13
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",7,1.48387096774194,46
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",8,0.67741935483871,21
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",9,0.766666666666667,23
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",10,2.96774193548387,92
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",11,17.4666666666667,524
24014,"Boortmeerbeek","VlaamsBrabant","Flanders",12,11.5806451612903,359
24016,"Boutersem","VlaamsBrabant","Flanders",1,0.709677419354839,22
24016,"Boutersem","VlaamsBrabant","Flanders",2,0.678571428571428,19
24016,"Boutersem","VlaamsBrabant","Flanders",3,1.38709677419355,43
24016,"Boutersem","VlaamsBrabant","Flanders",4,0.7,21
24016,"Boutersem","VlaamsBrabant","Flanders",5,1.06451612903226,33
24016,"Boutersem","VlaamsBrabant","Flanders",6,0.233333333333333,7
24016,"Boutersem","VlaamsBrabant","Flanders",7,1.45161290322581,45
24016,"Boutersem","VlaamsBrabant","Flanders",8,2.09677419354839,65
24016,"Boutersem","VlaamsBrabant","Flanders",9,0.233333333333333,7
24016,"Boutersem","VlaamsBrabant","Flanders",10,2.25806451612903,70
24016,"Boutersem","VlaamsBrabant","Flanders",11,11.1666666666667,335
24016,"Boutersem","VlaamsBrabant","Flanders",12,7.7741935483871,241
24020,"Diest","VlaamsBrabant","Flanders",1,1.61290322580645,50
24020,"Diest","VlaamsBrabant","Flanders",2,1.25,35
24020,"Diest","VlaamsBrabant","Flanders",3,4.06451612903226,126
24020,"Diest","VlaamsBrabant","Flanders",4,3.5,105
24020,"Diest","VlaamsBrabant","Flanders",5,3.03225806451613,94
24020,"Diest","VlaamsBrabant","Flanders",6,1.4,42
24020,"Diest","VlaamsBrabant","Flanders",7,2.16129032258065,67
24020,"Diest","VlaamsBrabant","Flanders",8,2.93548387096774,91
24020,"Diest","VlaamsBrabant","Flanders",9,3.26666666666667,98
24020,"Diest","VlaamsBrabant","Flanders",10,7.09677419354839,220
24020,"Diest","VlaamsBrabant","Flanders",11,30.4,912
24020,"Diest","VlaamsBrabant","Flanders",12,24.0645161290323,746
24028,"Geetbets","VlaamsBrabant","Flanders",1,2.70967741935484,84
24028,"Geetbets","VlaamsBrabant","Flanders",2,0.892857142857143,25
24028,"Geetbets","VlaamsBrabant","Flanders",3,1.32258064516129,41
24028,"Geetbets","VlaamsBrabant","Flanders",4,1.3,39
24028,"Geetbets","VlaamsBrabant","Flanders",5,0.96774193548387,30
24028,"Geetbets","VlaamsBrabant","Flanders",6,0.166666666666667,5
24028,"Geetbets","VlaamsBrabant","Flanders",7,0.290322580645161,9
24028,"Geetbets","VlaamsBrabant","Flanders",8,0.741935483870968,23
24028,"Geetbets","VlaamsBrabant","Flanders",9,0.433333333333333,13
24028,"Geetbets","VlaamsBrabant","Flanders",10,1.03225806451613,32
24028,"Geetbets","VlaamsBrabant","Flanders",11,8.13333333333333,244
24028,"Geetbets","VlaamsBrabant","Flanders",12,4.41935483870968,137
24033,"Haacht","VlaamsBrabant","Flanders",1,1.48387096774194,46
24033,"Haacht","VlaamsBrabant","Flanders",2,1.21428571428571,34
24033,"Haacht","VlaamsBrabant","Flanders",3,2,62
24033,"Haacht","VlaamsBrabant","Flanders",4,2.26666666666667,68
24033,"Haacht","VlaamsBrabant","Flanders",5,2.51612903225806,78
24033,"Haacht","VlaamsBrabant","Flanders",6,0.633333333333334,19
24033,"Haacht","VlaamsBrabant","Flanders",7,1.12903225806452,35
24033,"Haacht","VlaamsBrabant","Flanders",8,1.12903225806452,35
24033,"Haacht","VlaamsBrabant","Flanders",9,0.966666666666666,29
24033,"Haacht","VlaamsBrabant","Flanders",10,5.03225806451613,156
24033,"Haacht","VlaamsBrabant","Flanders",11,20.5333333333333,616
24033,"Haacht","VlaamsBrabant","Flanders",12,10.9354838709677,339
24038,"Herent","VlaamsBrabant","Flanders",1,1.96774193548387,61
24038,"Herent","VlaamsBrabant","Flanders",2,2.07142857142857,58
24038,"Herent","VlaamsBrabant","Flanders",3,3,93
24038,"Herent","VlaamsBrabant","Flanders",4,2.53333333333333,76
24038,"Herent","VlaamsBrabant","Flanders",5,1.48387096774194,46
24038,"Herent","VlaamsBrabant","Flanders",6,1.23333333333333,37
24038,"Herent","VlaamsBrabant","Flanders",7,2.74193548387097,85
24038,"Herent","VlaamsBrabant","Flanders",8,1.70967741935484,53
24038,"Herent","VlaamsBrabant","Flanders",9,1.96666666666667,59
24038,"Herent","VlaamsBrabant","Flanders",10,7.03225806451613,218
24038,"Herent","VlaamsBrabant","Flanders",11,27.2666666666667,818
24038,"Herent","VlaamsBrabant","Flanders",12,20.258064516129,628
24041,"Hoegaarden","VlaamsBrabant","Flanders",1,0.645161290322581,20
24041,"Hoegaarden","VlaamsBrabant","Flanders",2,0.714285714285715,20
24041,"Hoegaarden","VlaamsBrabant","Flanders",3,1.54838709677419,48
24041,"Hoegaarden","VlaamsBrabant","Flanders",4,0.833333333333333,25
24041,"Hoegaarden","VlaamsBrabant","Flanders",5,1.09677419354839,34
24041,"Hoegaarden","VlaamsBrabant","Flanders",6,0.166666666666667,5
24041,"Hoegaarden","VlaamsBrabant","Flanders",7,1.2258064516129,38
24041,"Hoegaarden","VlaamsBrabant","Flanders",8,0.645161290322581,20
24041,"Hoegaarden","VlaamsBrabant","Flanders",9,0.3,9
24041,"Hoegaarden","VlaamsBrabant","Flanders",10,1.12903225806452,35
24041,"Hoegaarden","VlaamsBrabant","Flanders",11,7.3,219
24041,"Hoegaarden","VlaamsBrabant","Flanders",12,7.90322580645161,245
24043,"Holsbeek","VlaamsBrabant","Flanders",1,1.7741935483871,55
24043,"Holsbeek","VlaamsBrabant","Flanders",2,0.964285714285714,27
24043,"Holsbeek","VlaamsBrabant","Flanders",3,1.48387096774194,46
24043,"Holsbeek","VlaamsBrabant","Flanders",4,1.06666666666667,32
24043,"Holsbeek","VlaamsBrabant","Flanders",5,0.580645161290323,18
24043,"Holsbeek","VlaamsBrabant","Flanders",6,0.766666666666666,23
24043,"Holsbeek","VlaamsBrabant","Flanders",7,1.09677419354839,34
24043,"Holsbeek","VlaamsBrabant","Flanders",8,0.96774193548387,30
24043,"Holsbeek","VlaamsBrabant","Flanders",9,0.533333333333333,16
24043,"Holsbeek","VlaamsBrabant","Flanders",10,2.48387096774194,77
24043,"Holsbeek","VlaamsBrabant","Flanders",11,15.1666666666667,455
24043,"Holsbeek","VlaamsBrabant","Flanders",12,10.4516129032258,324
24045,"Huldenberg","VlaamsBrabant","Flanders",1,1.48387096774194,46
24045,"Huldenberg","VlaamsBrabant","Flanders",2,3.10714285714286,87
24045,"Huldenberg","VlaamsBrabant","Flanders",3,1.38709677419355,43
24045,"Huldenberg","VlaamsBrabant","Flanders",4,1.76666666666667,53
24045,"Huldenberg","VlaamsBrabant","Flanders",5,0.935483870967742,29
24045,"Huldenberg","VlaamsBrabant","Flanders",6,0.333333333333333,10
24045,"Huldenberg","VlaamsBrabant","Flanders",7,1.29032258064516,40
24045,"Huldenberg","VlaamsBrabant","Flanders",8,2.03225806451613,63
24045,"Huldenberg","VlaamsBrabant","Flanders",9,1.36666666666667,41
24045,"Huldenberg","VlaamsBrabant","Flanders",10,2.25806451612903,70
24045,"Huldenberg","VlaamsBrabant","Flanders",11,11.8666666666667,356
24045,"Huldenberg","VlaamsBrabant","Flanders",12,9.93548387096774,308
24048,"Keerbergen","VlaamsBrabant","Flanders",1,0.709677419354839,22
24048,"Keerbergen","VlaamsBrabant","Flanders",2,1.07142857142857,30
24048,"Keerbergen","VlaamsBrabant","Flanders",3,1.41935483870968,44
24048,"Keerbergen","VlaamsBrabant","Flanders",4,3.1,93
24048,"Keerbergen","VlaamsBrabant","Flanders",5,2.35483870967742,73
24048,"Keerbergen","VlaamsBrabant","Flanders",6,0.566666666666667,17
24048,"Keerbergen","VlaamsBrabant","Flanders",7,2.45161290322581,76
24048,"Keerbergen","VlaamsBrabant","Flanders",8,2.06451612903226,64
24048,"Keerbergen","VlaamsBrabant","Flanders",9,1.2,36
24048,"Keerbergen","VlaamsBrabant","Flanders",10,4.19354838709677,130
24048,"Keerbergen","VlaamsBrabant","Flanders",11,16.0333333333333,481
24048,"Keerbergen","VlaamsBrabant","Flanders",12,10.8709677419355,337
24054,"Kortenaken","VlaamsBrabant","Flanders",1,0.741935483870968,23
24054,"Kortenaken","VlaamsBrabant","Flanders",2,0.821428571428572,23
24054,"Kortenaken","VlaamsBrabant","Flanders",3,1.45161290322581,45
24054,"Kortenaken","VlaamsBrabant","Flanders",4,1.63333333333333,49
24054,"Kortenaken","VlaamsBrabant","Flanders",5,1.35483870967742,42
24054,"Kortenaken","VlaamsBrabant","Flanders",6,0.366666666666667,11
24054,"Kortenaken","VlaamsBrabant","Flanders",7,0.548387096774193,17
24054,"Kortenaken","VlaamsBrabant","Flanders",8,0.774193548387097,24
24054,"Kortenaken","VlaamsBrabant","Flanders",9,0.666666666666667,20
24054,"Kortenaken","VlaamsBrabant","Flanders",10,2.48387096774194,77
24054,"Kortenaken","VlaamsBrabant","Flanders",11,10.8666666666667,326
24054,"Kortenaken","VlaamsBrabant","Flanders",12,7.03225806451613,218
24055,"Kortenberg","VlaamsBrabant","Flanders",1,2.45161290322581,76
24055,"Kortenberg","VlaamsBrabant","Flanders",2,3.60714285714286,101
24055,"Kortenberg","VlaamsBrabant","Flanders",3,5.16129032258065,160
24055,"Kortenberg","VlaamsBrabant","Flanders",4,3.73333333333333,112
24055,"Kortenberg","VlaamsBrabant","Flanders",5,2.38709677419355,74
24055,"Kortenberg","VlaamsBrabant","Flanders",6,1.53333333333333,46
24055,"Kortenberg","VlaamsBrabant","Flanders",7,5.61290322580645,174
24055,"Kortenberg","VlaamsBrabant","Flanders",8,2.61290322580645,81
24055,"Kortenberg","VlaamsBrabant","Flanders",9,3.13333333333333,94
24055,"Kortenberg","VlaamsBrabant","Flanders",10,8.32258064516129,258
24055,"Kortenberg","VlaamsBrabant","Flanders",11,20.0333333333333,601
24055,"Kortenberg","VlaamsBrabant","Flanders",12,19.2258064516129,596
24059,"Landen","VlaamsBrabant","Flanders",1,2.7741935483871,86
24059,"Landen","VlaamsBrabant","Flanders",2,3.14285714285714,88
24059,"Landen","VlaamsBrabant","Flanders",3,5.32258064516129,165
24059,"Landen","VlaamsBrabant","Flanders",4,2,60
24059,"Landen","VlaamsBrabant","Flanders",5,1.64516129032258,51
24059,"Landen","VlaamsBrabant","Flanders",6,0.633333333333334,19
24059,"Landen","VlaamsBrabant","Flanders",7,1.03225806451613,32
24059,"Landen","VlaamsBrabant","Flanders",8,1.29032258064516,40
24059,"Landen","VlaamsBrabant","Flanders",9,1.93333333333333,58
24059,"Landen","VlaamsBrabant","Flanders",10,5.64516129032258,175
24059,"Landen","VlaamsBrabant","Flanders",11,21.1666666666667,635
24059,"Landen","VlaamsBrabant","Flanders",12,14.1290322580645,438
24062,"Leuven","VlaamsBrabant","Flanders",1,10.9677419354839,340
24062,"Leuven","VlaamsBrabant","Flanders",2,11.0714285714286,310
24062,"Leuven","VlaamsBrabant","Flanders",3,18.4516129032258,572
24062,"Leuven","VlaamsBrabant","Flanders",4,16.8,504
24062,"Leuven","VlaamsBrabant","Flanders",5,9.90322580645161,307
24062,"Leuven","VlaamsBrabant","Flanders",6,4.83333333333333,145
24062,"Leuven","VlaamsBrabant","Flanders",7,13.5483870967742,420
24062,"Leuven","VlaamsBrabant","Flanders",8,14,434
24062,"Leuven","VlaamsBrabant","Flanders",9,13.8,414
24062,"Leuven","VlaamsBrabant","Flanders",10,29.4838709677419,914
24062,"Leuven","VlaamsBrabant","Flanders",11,103.4,3102
24062,"Leuven","VlaamsBrabant","Flanders",12,84.6129032258064,2623
24066,"Lubbeek","VlaamsBrabant","Flanders",1,1.2258064516129,38
24066,"Lubbeek","VlaamsBrabant","Flanders",2,1.17857142857143,33
24066,"Lubbeek","VlaamsBrabant","Flanders",3,2.7741935483871,86
24066,"Lubbeek","VlaamsBrabant","Flanders",4,2.53333333333333,76
24066,"Lubbeek","VlaamsBrabant","Flanders",5,1.58064516129032,49
24066,"Lubbeek","VlaamsBrabant","Flanders",6,0.666666666666667,20
24066,"Lubbeek","VlaamsBrabant","Flanders",7,1.41935483870968,44
24066,"Lubbeek","VlaamsBrabant","Flanders",8,1.45161290322581,45
24066,"Lubbeek","VlaamsBrabant","Flanders",9,1.36666666666667,41
24066,"Lubbeek","VlaamsBrabant","Flanders",10,5.74193548387097,178
24066,"Lubbeek","VlaamsBrabant","Flanders",11,16.6,498
24066,"Lubbeek","VlaamsBrabant","Flanders",12,12.4516129032258,386
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",1,1.09677419354839,34
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",2,1.17857142857143,33
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",3,1.61290322580645,50
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",4,0.966666666666667,29
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",5,1.29032258064516,40
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",6,0.566666666666667,17
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",7,1.96774193548387,61
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",8,3.61290322580645,112
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",9,2.36666666666667,71
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",10,2.32258064516129,72
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",11,12.7,381
24086,"Oud-Heverlee","VlaamsBrabant","Flanders",12,9.7741935483871,303
24094,"Rotselaar","VlaamsBrabant","Flanders",1,2.64516129032258,82
24094,"Rotselaar","VlaamsBrabant","Flanders",2,1.32142857142857,37
24094,"Rotselaar","VlaamsBrabant","Flanders",3,2.35483870967742,73
24094,"Rotselaar","VlaamsBrabant","Flanders",4,1.66666666666667,50
24094,"Rotselaar","VlaamsBrabant","Flanders",5,2.29032258064516,71
24094,"Rotselaar","VlaamsBrabant","Flanders",6,0.466666666666667,14
24094,"Rotselaar","VlaamsBrabant","Flanders",7,2.03225806451613,63
24094,"Rotselaar","VlaamsBrabant","Flanders",8,1.51612903225806,47
24094,"Rotselaar","VlaamsBrabant","Flanders",9,1.66666666666667,50
24094,"Rotselaar","VlaamsBrabant","Flanders",10,5.93548387096774,184
24094,"Rotselaar","VlaamsBrabant","Flanders",11,26.8666666666667,806
24094,"Rotselaar","VlaamsBrabant","Flanders",12,17.3548387096774,538
24104,"Tervuren","VlaamsBrabant","Flanders",1,2.09677419354839,65
24104,"Tervuren","VlaamsBrabant","Flanders",2,2.64285714285714,74
24104,"Tervuren","VlaamsBrabant","Flanders",3,4.45161290322581,138
24104,"Tervuren","VlaamsBrabant","Flanders",4,5,150
24104,"Tervuren","VlaamsBrabant","Flanders",5,2.67741935483871,83
24104,"Tervuren","VlaamsBrabant","Flanders",6,1.53333333333333,46
24104,"Tervuren","VlaamsBrabant","Flanders",7,5.5483870967742,172
24104,"Tervuren","VlaamsBrabant","Flanders",8,2.45161290322581,76
24104,"Tervuren","VlaamsBrabant","Flanders",9,3.2,96
24104,"Tervuren","VlaamsBrabant","Flanders",10,8.38709677419355,260
24104,"Tervuren","VlaamsBrabant","Flanders",11,27.3,819
24104,"Tervuren","VlaamsBrabant","Flanders",12,26.2258064516129,813
24107,"Tienen","VlaamsBrabant","Flanders",1,3.32258064516129,103
24107,"Tienen","VlaamsBrabant","Flanders",2,4.21428571428571,118
24107,"Tienen","VlaamsBrabant","Flanders",3,4.67741935483871,145
24107,"Tienen","VlaamsBrabant","Flanders",4,5.7,171
24107,"Tienen","VlaamsBrabant","Flanders",5,4.70967741935484,146
24107,"Tienen","VlaamsBrabant","Flanders",6,1.83333333333333,55
24107,"Tienen","VlaamsBrabant","Flanders",7,4.12903225806452,128
24107,"Tienen","VlaamsBrabant","Flanders",8,3.90322580645161,121
24107,"Tienen","VlaamsBrabant","Flanders",9,5.13333333333333,154
24107,"Tienen","VlaamsBrabant","Flanders",10,12.1290322580645,376
24107,"Tienen","VlaamsBrabant","Flanders",11,38.3,1149
24107,"Tienen","VlaamsBrabant","Flanders",12,30.3870967741936,942
24109,"Tremelo","VlaamsBrabant","Flanders",1,0.838709677419355,26
24109,"Tremelo","VlaamsBrabant","Flanders",2,0.75,21
24109,"Tremelo","VlaamsBrabant","Flanders",3,2,62
24109,"Tremelo","VlaamsBrabant","Flanders",4,1.83333333333333,55
24109,"Tremelo","VlaamsBrabant","Flanders",5,1.7741935483871,55
24109,"Tremelo","VlaamsBrabant","Flanders",6,0.366666666666667,11
24109,"Tremelo","VlaamsBrabant","Flanders",7,1.32258064516129,41
24109,"Tremelo","VlaamsBrabant","Flanders",8,1.06451612903226,33
24109,"Tremelo","VlaamsBrabant","Flanders",9,1.16666666666667,35
24109,"Tremelo","VlaamsBrabant","Flanders",10,3,93
24109,"Tremelo","VlaamsBrabant","Flanders",11,22.0333333333333,661
24109,"Tremelo","VlaamsBrabant","Flanders",12,13.5161290322581,419
24130,"Zoutleeuw","VlaamsBrabant","Flanders",1,4.87096774193548,151
24130,"Zoutleeuw","VlaamsBrabant","Flanders",2,0.785714285714286,22
24130,"Zoutleeuw","VlaamsBrabant","Flanders",3,1.29032258064516,40
24130,"Zoutleeuw","VlaamsBrabant","Flanders",4,1.06666666666667,32
24130,"Zoutleeuw","VlaamsBrabant","Flanders",5,1.09677419354839,34
24130,"Zoutleeuw","VlaamsBrabant","Flanders",6,0.7,21
24130,"Zoutleeuw","VlaamsBrabant","Flanders",7,1.06451612903226,33
24130,"Zoutleeuw","VlaamsBrabant","Flanders",8,0.774193548387097,24
24130,"Zoutleeuw","VlaamsBrabant","Flanders",9,1.16666666666667,35
24130,"Zoutleeuw","VlaamsBrabant","Flanders",10,2.12903225806452,66
24130,"Zoutleeuw","VlaamsBrabant","Flanders",11,12.1333333333333,364
24130,"Zoutleeuw","VlaamsBrabant","Flanders",12,7.35483870967742,228
24133,"Linter","VlaamsBrabant","Flanders",1,1.41935483870968,44
24133,"Linter","VlaamsBrabant","Flanders",2,1.21428571428571,34
24133,"Linter","VlaamsBrabant","Flanders",3,1.2258064516129,38
24133,"Linter","VlaamsBrabant","Flanders",4,2.1,63
24133,"Linter","VlaamsBrabant","Flanders",5,0.903225806451613,28
24133,"Linter","VlaamsBrabant","Flanders",6,0.433333333333333,13
24133,"Linter","VlaamsBrabant","Flanders",7,0.612903225806452,19
24133,"Linter","VlaamsBrabant","Flanders",8,0.67741935483871,21
24133,"Linter","VlaamsBrabant","Flanders",9,0.4,12
24133,"Linter","VlaamsBrabant","Flanders",10,1.09677419354839,34
24133,"Linter","VlaamsBrabant","Flanders",11,7.36666666666667,221
24133,"Linter","VlaamsBrabant","Flanders",12,6.2258064516129,193
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",1,2.32258064516129,72
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",2,1.10714285714286,31
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",3,3.48387096774194,108
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",4,2.93333333333333,88
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",5,3.25806451612903,101
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",6,0.366666666666667,11
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",7,4.09677419354839,127
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",8,1.25806451612903,39
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",9,2.23333333333333,67
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",10,5,155
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",11,33.3333333333333,1000
24134,"Scherpenheuvel-Zichem","VlaamsBrabant","Flanders",12,21.7096774193548,673
24135,"Tielt-Winge","VlaamsBrabant","Flanders",1,1.45161290322581,45
24135,"Tielt-Winge","VlaamsBrabant","Flanders",2,0.964285714285714,27
24135,"Tielt-Winge","VlaamsBrabant","Flanders",3,1.80645161290323,56
24135,"Tielt-Winge","VlaamsBrabant","Flanders",4,1.83333333333333,55
24135,"Tielt-Winge","VlaamsBrabant","Flanders",5,1.09677419354839,34
24135,"Tielt-Winge","VlaamsBrabant","Flanders",6,0.233333333333333,7
